   Loading spin-up weather data from file CNRM-CM5_r1.csv ...
   Converting raw data from text file: CNRM-CM5_r1.csv, Format=monthly_temp-k_precip-mmmonth, Temporal=Monthly.
   Loading future weather data from file CNRM-CM5_r1.csv ...
   Converting raw data from text file: CNRM-CM5_r1.csv, Format=monthly_temp-k_precip-mmmonth, Temporal=Monthly.
Core.StartTime = 0, Core.EndTime = 80.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2019, actualYearUsed=2019.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2020, actualYearUsed=2020.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2021, actualYearUsed=2021.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2022, actualYearUsed=2022.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2023, actualYearUsed=2023.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2024, actualYearUsed=2024.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2025, actualYearUsed=2025.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2026, actualYearUsed=2026.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2027, actualYearUsed=2027.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2028, actualYearUsed=2028.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2029, actualYearUsed=2029.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2030, actualYearUsed=2030.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2031, actualYearUsed=2031.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2032, actualYearUsed=2032.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2033, actualYearUsed=2033.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2034, actualYearUsed=2034.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2035, actualYearUsed=2035.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2036, actualYearUsed=2036.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2037, actualYearUsed=2037.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2038, actualYearUsed=2038.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2039, actualYearUsed=2039.
  Completed calculations for SpinUp_Climate using Monthly_SequencedYears. Ecoregion = eco1, SimulatedYear = 2040, actualYearUsed=2040.
