# precip,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/m),STD_DEV(mm/m),VARIANCE(mm/m^2)
2096-09-27,21.55382864,5.474187909,29.96673326
2096-08-27,30.00880051,13.07212207,170.8803754
2096-07-28,223.2322165,39.13688741,1531.695956
2096-06-27,142.4458451,21.7463142,472.9021812
2096-05-27,60.62438055,13.79312465,190.2502876
2096-04-27,101.8761729,18.36970531,337.4460732
2096-03-27,144.2170405,17.39806964,302.6928271
2096-02-26,10.96914993,4.65418825,21.66146827
2096-01-26,86.62010889,10.06326775,101.2693578
2095-12-29,75.1670055,10.85068622,117.7373915
2095-11-28,69.73240581,9.787620044,95.79750613
2095-10-28,110.085357,11.72947266,137.580529
2095-09-28,67.8102915,16.09718901,259.1194939
2095-08-28,44.09229706,13.36400981,178.5967581
2095-07-28,26.93201949,8.074686246,65.20055798
2095-06-28,115.7222168,36.50293519,1332.464277
2095-05-28,232.3946449,50.67804109,2568.263849
2095-04-28,112.6959963,32.7384452,1071.805794
2095-03-28,93.26675915,20.90180539,436.8854686
2095-02-26,23.08497863,6.003971315,36.04767155
2095-01-26,178.9602582,14.00632596,196.177167
2094-12-29,117.0094265,15.58015075,242.7410973
2094-11-28,101.9513669,9.872416311,97.46460382
2094-10-28,93.46590405,7.421945343,55.08527268
2094-09-28,53.33838918,18.36231009,337.174432
2094-08-28,28.21542413,6.040192497,36.4839254
2094-07-29,66.53154375,38.89178358,1512.57083
2094-06-28,68.0028326,14.62710701,213.9522595
2094-05-28,72.36595651,13.04765427,170.241282
2094-04-28,42.24193224,8.977252466,80.59106185
2094-03-28,151.5276292,22.37039338,500.4345001
2094-02-26,58.7993095,9.701987249,94.12855659
2094-01-26,164.919467,16.2410831,263.7727804
2093-12-29,90.51820109,12.01403553,144.3370498
2093-11-28,164.1133364,48.62547767,2364.437079
2093-10-28,97.56055854,11.10558747,123.3340731
2093-09-28,53.75629201,17.60557813,309.9563814
2093-08-28,46.16995246,30.32523811,919.6200664
2093-07-29,25.99701283,7.961163049,63.3801171
2093-06-28,55.40290009,9.201444125,84.66657398
2093-05-28,36.95030398,8.980404784,80.64767009
2093-04-28,67.72456861,17.05073111,290.7274315
2093-03-28,46.52758363,8.246140579,67.99883445
2093-02-26,30.33143577,3.972717514,15.78248445
2093-01-26,41.56325738,6.482016661,42.01653999
2092-12-29,50.32405735,9.115960153,83.10072952
2092-11-28,60.01102701,13.74364477,188.8877716
2092-10-28,80.38712754,10.29935106,106.0766323
2092-09-28,63.3875854,7.296387283,53.23726738
2092-08-28,88.56214141,35.50702006,1260.748474
2092-07-29,43.44428435,8.845391327,78.24094772
2092-06-28,100.6012224,32.18981915,1036.184457
2092-05-28,62.03568504,17.30805475,299.5687592
2092-04-28,102.4071103,33.28582932,1107.946433
2092-03-28,234.64982,30.53616283,932.4572404
2092-02-27,141.1927866,21.8681426,478.2156609
2092-01-27,73.1186695,7.660619507,58.68509123
2091-12-30,35.11530755,9.677472237,93.65346889
2091-11-29,69.94377985,7.836724098,61.41424459
2091-10-29,89.14673526,13.5897275,184.6806936
2091-09-29,117.0490094,27.82842284,774.4211177
2091-08-29,96.9678802,19.16301924,367.2213065
2091-07-30,33.88344673,13.13567857,172.5460516
2091-06-29,90.20042749,16.75665072,280.7853433
2091-05-29,183.158496,30.26546894,915.9986101
2091-04-29,103.2625045,19.1975887,368.5474117
2091-03-29,168.4033007,19.97876953,399.1512318
2091-02-27,115.5500476,13.94620876,194.4967389
2091-01-27,192.3613185,28.05731354,787.2128429
2090-12-30,33.40795417,5.483081251,30.06418001
2090-11-29,61.01040099,11.71761157,137.3024209
2090-10-29,106.9298171,14.93032579,222.9146282
2090-09-29,81.29189695,9.253372492,85.62490248
2090-08-29,115.0698938,15.74275621,247.8343731
2090-07-30,215.5244285,62.40543348,3894.438128
2090-06-29,157.8548965,27.04221467,731.281374
2090-05-29,179.1773992,27.55945408,759.5235092
2090-04-29,246.6989129,61.44402901,3775.368701
2090-03-29,201.3075182,40.48706279,1639.202253
2090-02-27,10.69718708,2.85572085,8.155141573
2090-01-27,73.970835,15.62703463,244.2042112
2089-12-30,128.6315016,31.46835565,990.2574073
2089-11-29,106.9746105,10.75568215,115.6846986
2089-10-29,99.51267688,56.33708914,3173.867613
2089-09-29,49.34786462,19.13677371,366.2161079
2089-08-29,85.11154224,26.74319317,715.1983809
2089-07-30,135.3210213,48.45445982,2347.834676
2089-06-29,83.75859949,52.15918774,2720.580866
2089-05-29,89.09776057,22.71751374,516.0854306
2089-04-29,66.30825662,15.0837146,227.5184461
2089-03-29,80.43482405,16.31005913,266.0180287
2089-02-27,104.0057164,19.86732438,394.710578
2089-01-27,113.4617633,16.04435169,257.4212211
2088-12-30,79.21904393,23.97541065,574.8203159
2088-11-29,103.0026641,9.073285649,82.32451246
2088-10-29,81.68676644,15.22986838,231.9488909
2088-09-29,60.51596383,10.69578791,114.3998791
2088-08-29,141.5111675,52.53688399,2760.124179
2088-07-30,45.87601301,12.98501533,168.6106232
2088-06-29,41.90967625,11.80419551,139.3390317
2088-05-29,46.33413881,15.61926658,243.9614885
2088-04-29,50.16000334,8.988515045,80.79340272
2088-03-29,57.24071954,8.025271336,64.40498002
2088-02-28,91.77960978,14.18928781,201.3358885
2088-01-28,139.7397459,22.59341456,510.4623815
2087-12-31,121.1523484,11.8292112,139.9302376
2087-11-30,98.36587696,12.71081057,161.5647055
2087-10-30,115.073321,10.69706051,114.4271036
2087-09-30,27.92744746,8.893583973,79.09583588
2087-08-30,10.71635404,4.142026838,17.15638633
2087-07-31,188.0514263,36.21846614,1311.777289
2087-06-30,63.71665312,27.06385513,732.4522543
2087-05-30,117.3219746,37.66157884,1418.394521
2087-04-30,107.8497948,21.99166305,483.6332435
2087-03-30,205.2974995,70.30802844,4943.218862
2087-02-28,132.1686877,35.27832953,1244.560535
2087-01-28,153.2538878,20.02850684,401.1410862
2086-12-31,15.741508,4.505731905,20.30162
2086-11-30,112.2734175,11.77984994,138.7648646
2086-10-30,67.34249351,6.886413193,47.42268666
2086-09-30,100.5812476,14.36592764,206.379877
2086-08-30,107.5241327,15.67907291,245.8333273
2086-07-31,153.7121297,25.17433986,633.7473876
2086-06-30,127.9789221,26.53276871,703.9878155
2086-05-30,84.32617088,21.09120411,444.838891
2086-04-30,31.69138018,13.49404654,182.089292
2086-03-30,109.0266255,37.61378043,1414.796478
2086-02-28,57.33359587,7.687894308,59.10371889
2086-01-28,128.1754526,8.998220262,80.96796787
2085-12-31,136.6342058,10.91995228,119.2453578
2085-11-30,86.20711707,14.65191758,214.6786887
2085-10-30,91.44673051,8.432213694,71.10222779
2085-09-30,39.03467843,8.6889798,75.49836996
2085-08-30,82.3687093,37.71907271,1422.728446
2085-07-31,79.00420914,24.46191973,598.3855166
2085-06-30,51.05104082,14.20037654,201.6506938
2085-05-30,186.3480999,57.73170339,3332.949577
2085-04-30,147.2765107,15.95168116,254.4561318
2085-03-30,48.34127872,12.95805801,167.9112675
2085-02-28,98.52846726,15.00836836,225.2511207
2085-01-28,74.45853391,5.960787464,35.53098719
2084-12-31,128.3016358,15.90021029,252.8166872
2084-11-30,79.02558517,7.84197904,61.49663526
2084-10-30,111.7180917,15.38438074,236.6791708
2084-09-30,7.235707985,3.481551547,12.12120117
2084-08-30,87.51712312,18.39962307,338.5461291
2084-07-31,30.87174762,18.51910695,342.9573222
2084-06-30,191.7622583,44.07257004,1942.39143
2084-05-30,121.2888895,44.1287471,1947.34632
2084-04-30,72.91206653,12.32791579,151.9775076
2084-03-30,140.7298507,13.31617097,177.3204093
2084-02-29,81.82430681,9.900579252,98.02146952
2084-01-29,53.87712592,5.925729345,35.11426827
2083-12-31,119.6849279,25.91369143,671.5194038
2083-11-30,72.55246986,18.56360711,344.607509
2083-10-30,46.14077737,12.13002459,147.1374965
2083-09-30,99.91126867,26.23318079,688.1797744
2083-08-30,53.69505041,27.62304656,763.0327011
2083-07-31,39.30525156,13.32569722,177.5742064
2083-06-30,246.0471147,45.96005875,2112.327
2083-05-30,148.4205675,51.75002594,2678.065185
2083-04-30,89.15841657,18.40301503,338.670962
2083-03-30,175.3137137,42.35041702,1793.557822
2083-02-28,102.166499,18.29028632,334.5345737
2083-01-29,49.25164522,9.158910328,83.8856384
2082-12-30,94.77778413,7.606204338,57.85434443
2082-11-29,129.8925706,14.2966737,204.3948789
2082-10-29,119.0277566,9.202942243,84.69414592
2082-09-29,74.30093994,6.809148291,46.36450045
2082-08-29,114.0881126,26.08360142,680.3542632
2082-07-30,28.27327375,11.73550313,137.7220338
2082-06-29,78.04388467,13.66158149,186.6388087
2082-05-29,76.31218912,15.10223407,228.077474
2082-04-29,106.0640257,23.80060402,566.4687516
2082-03-29,47.70238232,8.535718569,72.8584915
2082-02-27,168.8957869,26.33891475,693.7384304
2082-01-27,107.1003832,17.72209038,314.0724874
2081-12-30,128.5215643,15.03842365,226.1541859
2081-11-29,159.2201817,19.18059079,367.8950631
2081-10-29,81.65697595,9.555002998,91.29808229
2081-09-29,54.98673622,18.9604642,359.4992027
2081-08-29,17.88744887,6.282984074,39.47588887
2081-07-30,284.351498,99.48705891,9897.67489
2081-06-29,92.81133799,17.462589,304.9420144
2081-05-29,110.4077681,32.26526584,1041.047379
2081-04-29,110.8218002,26.80831111,718.6855444
2081-03-29,58.14023571,29.19805873,852.5266336
2081-02-27,18.47081691,5.588089001,31.22673868
2081-01-27,164.2358588,20.15567893,406.251393
2080-12-30,83.63752707,21.17669708,448.452499
2080-11-29,120.1566708,9.52662213,90.75652921
2080-10-29,127.395205,22.515379,506.9422916
2080-09-29,47.70927714,9.467568432,89.63485202
2080-08-29,103.8936401,20.83607364,434.1419649
2080-07-30,194.2216375,41.3976148,1713.762512
2080-06-29,196.4485568,44.98838498,2023.954783
2080-05-29,105.0966592,30.01622548,900.9737919
2080-04-29,228.8544698,73.95093365,5468.740587
2080-03-29,38.4125547,8.295155477,68.80960439
2080-02-27,68.49696588,10.01911274,100.38262
2080-01-27,156.1091479,19.82349109,392.9707988
2079-12-30,90.51221026,9.312342329,86.71971964
2079-11-29,196.4057167,26.57729508,706.3526135
2079-10-29,50.86888607,10.37186918,107.5756703
2079-09-29,69.39024465,16.53159752,273.2937165
2079-08-29,187.1637897,33.9237234,1150.81901
2079-07-30,220.4308209,42.15061168,1776.674065
2079-06-29,51.0946693,9.993722613,99.87449167
2079-05-29,116.8907278,20.35056754,414.1455994
2079-04-29,184.3675572,36.08918031,1302.428936
2079-03-29,322.639765,57.47550377,3303.433534
2079-02-27,119.7681902,23.24494412,540.3274273
2079-01-27,43.84013384,11.87438032,141.000908
2078-12-30,128.7214708,24.77179146,613.6416522
2078-11-29,76.29467645,8.344717395,69.63430841
2078-10-29,120.2327729,39.36872255,1549.896315
2078-09-29,49.79367137,10.83075354,117.3052223
2078-08-29,159.4399055,46.02801348,2118.578025
2078-07-30,163.86287,30.85168277,951.8263299
2078-06-29,85.73187646,17.64672436,311.4068805
2078-05-29,165.6947904,42.68053198,1821.62781
2078-04-29,12.62188397,3.575680973,12.78549442
2078-03-29,89.94026963,23.27317715,541.6407747
2078-02-27,217.315515,17.01243534,289.4229562
2078-01-27,118.2878557,14.13731629,199.8637118
2077-12-30,90.81191509,9.198227799,84.60739465
2077-11-29,161.6995369,21.28887241,453.2160883
2077-10-29,116.8427897,27.56635886,759.9041409
2077-09-29,73.1342598,18.17912249,330.4804944
2077-08-29,73.23019159,27.86001024,776.1801706
2077-07-30,230.6516848,139.4583452,19448.63003
2077-06-29,71.62800888,16.88384642,285.06427
2077-05-29,111.9723864,17.80266725,316.9349611
2077-04-29,68.99659611,15.73421405,247.5654918
2077-03-29,42.15927589,11.68738436,136.5949533
2077-02-27,228.1681071,28.61008323,818.5368627
2077-01-27,68.37202205,11.48859199,131.9877459
2076-12-30,101.9817229,12.7486697,162.5285792
2076-11-29,12.02776913,2.475428469,6.127746107
2076-10-29,76.59483035,18.15239608,329.5094833
2076-09-29,66.01316322,15.91670664,253.3415504
2076-08-29,21.83766468,9.139923641,83.53820416
2076-07-30,109.5382498,33.52777447,1124.111661
2076-06-29,52.37929708,17.43990068,304.1501356
2076-05-29,91.4577017,27.52419848,757.581502
2076-04-29,81.55653668,14.10574696,198.9720973
2076-03-29,123.9958464,18.27571247,334.0016663
2076-02-27,28.0310279,4.227011015,17.86762212
2076-01-27,131.3766069,12.10415813,146.5106441
2075-12-30,58.89781992,6.446697772,41.55991217
2075-11-29,32.50719466,5.327131395,28.37832889
2075-10-29,168.0561085,55.06227197,3031.853795
2075-09-29,177.5126916,21.95300969,481.9346345
2075-08-29,55.24920513,18.62304406,346.8177699
2075-07-30,84.40239439,28.91719469,836.2041488
2075-06-29,170.4035533,48.62179563,2364.07901
2075-05-29,86.46288418,30.70644434,942.8857238
2075-04-29,96.38302876,22.60542685,511.0053231
2075-03-29,29.3020327,9.284976176,86.21078258
2075-02-27,95.45448214,15.54346406,241.5992751
2075-01-27,202.9202055,20.41547273,416.7915268
2074-12-30,94.19815846,8.635134065,74.56554032
2074-11-29,78.40483745,9.065283911,82.17937239
2074-10-29,7.698934285,4.372770709,19.12112368
2074-09-29,12.33338875,6.632916736,43.99558443
2074-08-29,205.6613674,37.91775714,1437.756307
2074-07-30,88.00792582,26.56847237,705.8837238
2074-06-29,126.5322886,16.63712546,276.7939435
2074-05-29,109.4457252,25.54164351,652.3755532
2074-04-29,109.4899785,18.3409783,336.3914851
2074-03-29,213.4406876,65.61635475,4305.50601
2074-02-27,77.31323857,8.283585557,68.61778968
2074-01-27,73.09614075,9.650511707,93.13237621
2073-12-30,100.166295,16.54224447,273.6458522
2073-11-29,120.4975357,15.49563228,240.1146197
2073-10-29,61.73354183,11.57513755,133.9838092
2073-09-29,71.95542758,10.40723538,108.3105483
2073-08-29,117.4161593,28.79361741,829.0724037
2073-07-30,157.3066159,18.07648534,326.7593221
2073-06-29,140.7401408,20.5561952,422.557161
2073-05-29,122.9263736,15.11232031,228.3822251
2073-04-29,75.58966252,26.31172906,692.3070862
2073-03-29,45.38615939,8.364272592,69.961056
2073-02-27,91.91086403,21.00173593,441.072912
2073-01-27,44.86918022,5.596445141,31.32019821
2072-12-30,82.53443939,11.12777045,123.8272752
2072-11-29,77.1452899,17.12122228,293.1362523
2072-10-29,70.33273745,26.71249452,713.5573636
2072-09-29,88.93707531,27.49767882,756.1223405
2072-08-29,171.1409337,72.09709723,5197.991429
2072-07-30,196.2935643,56.25758934,3164.916358
2072-06-29,18.48476721,8.811759662,77.64710834
2072-05-29,92.13956396,15.79811521,249.5804442
2072-04-29,94.77148343,31.4152099,986.915413
2072-03-29,75.06421809,10.09528356,101.9147502
2072-02-27,151.9133031,20.05505354,402.2051726
2072-01-27,43.9883099,10.9341101,119.5547636
2071-12-30,104.5650364,12.59315685,158.5875994
2071-11-29,65.99971281,14.63240656,214.1073219
2071-10-29,79.34646309,14.4349856,208.3688092
2071-09-29,87.75914063,33.53956555,1124.902457
2071-08-29,25.91055378,14.24795278,203.0041584
2071-07-30,31.46314087,9.014906844,81.26854541
2071-06-29,108.976227,29.43581107,866.4669734
2071-05-29,134.623823,22.87581231,523.3027889
2071-04-29,158.8740861,18.47752692,341.4190012
2071-03-29,59.53236789,12.71329193,161.6277918
2071-02-27,208.293581,16.68751251,278.4730738
2071-01-27,117.4642702,10.85313189,117.7904718
2070-12-30,80.7611577,7.349281413,54.01193728
2070-11-29,115.9102465,14.72078796,216.7015982
2070-10-29,85.90837208,11.69892354,136.8648121
2070-09-29,71.21874773,21.19139605,449.0752663
2070-08-29,62.02059359,10.03877762,100.777056
2070-07-30,22.70394504,14.08436992,198.369476
2070-06-29,210.6187188,26.5314341,703.9169955
2070-05-29,80.82943561,31.95624702,1021.201724
2070-04-29,43.95341368,16.19821723,262.3822414
2070-03-29,47.60324925,7.471757292,55.82715703
2070-02-27,56.0380863,6.524448096,42.56842296
2070-01-27,21.98066925,4.381642619,19.19879204
2069-12-30,116.0150804,12.26601045,150.4550125
2069-11-29,77.15808134,8.227443738,67.69083046
2069-10-29,183.0805783,25.81314415,666.3184108
2069-09-29,117.2718564,38.9299361,1515.539924
2069-08-29,69.42885325,13.70436241,187.8095491
2069-07-30,66.13382154,12.96130573,167.9954462
2069-06-29,122.0803878,18.5862879,345.450098
2069-05-29,21.79880254,7.218559586,52.1076025
2069-04-29,95.67593974,18.63342907,347.204679
2069-03-29,20.75881152,5.908044351,34.90498806
2069-02-27,180.6075489,22.47697984,505.2146229
2069-01-27,30.39283729,5.286406121,27.94608968
2068-12-30,43.12818085,7.694302769,59.2022951
2068-11-29,32.50933348,4.809333544,23.12968914
2068-10-29,63.0919748,19.6126454,384.6558595
2068-09-29,69.89174315,25.28055913,639.1066701
2068-08-29,21.6010306,10.0658173,101.3206779
2068-07-30,270.1734937,39.41794591,1553.77446
2068-06-29,212.0738132,47.20194212,2228.023339
2068-05-29,126.6452911,35.48868601,1259.446835
2068-04-29,190.0618466,31.66603165,1002.737561
2068-03-29,109.8912244,12.11726889,146.8282053
2068-02-27,224.3299245,19.12908186,365.9217727
2068-01-27,112.6819619,14.41276653,207.7278391
2067-12-30,71.27845109,6.879894886,47.33295364
2067-11-29,109.1404709,16.61760719,276.1448688
2067-10-29,79.39408561,13.66303626,186.67856
2067-09-29,81.33317846,12.58446388,158.3687312
2067-08-29,43.05114958,15.77802356,248.9460276
2067-07-30,119.5472113,48.35434682,2338.142856
2067-06-29,168.1187346,36.51614713,1333.429002
2067-05-29,194.5136232,36.2488139,1313.976509
2067-04-29,110.1034917,19.5019732,380.3269586
2067-03-29,52.79022141,8.918216166,79.53457958
2067-02-27,50.7502314,8.06732086,65.08166586
2067-01-27,172.4056992,18.45681918,340.6541743
2066-12-30,117.5462896,13.62028791,185.5122428
2066-11-29,72.42060086,8.44782357,71.36572307
2066-10-29,103.6220783,19.52423887,381.1959035
2066-09-29,65.37361579,16.81364313,282.6985955
2066-08-29,131.6655537,29.53434454,872.2775076
2066-07-30,16.77180734,8.135723473,66.18999642
2066-06-29,209.2411189,44.58977654,1988.248172
2066-05-29,203.9784033,40.41283559,1633.19728
2066-04-29,23.48350132,8.11767967,65.89672323
2066-03-29,179.4371152,18.69490742,349.4995634
2066-02-27,64.24305208,8.255806201,68.15833602
2066-01-27,105.4647175,16.41087973,269.3169735
2065-12-30,59.62716436,6.102510833,37.24063846
2065-11-29,77.95725805,13.36199625,178.5429437
2065-10-29,117.5935716,22.47311918,505.0410855
2065-09-29,152.099058,29.46503301,868.1881701
2065-08-29,86.41322782,30.15484132,909.3144549
2065-07-30,113.3239953,20.53126276,421.5327504
2065-06-29,221.552586,62.20203571,3869.093246
2065-05-29,155.2854142,35.57115928,1265.307373
2065-04-29,117.7284532,18.47263057,341.2380801
2065-03-29,134.4493142,39.61561286,1569.396782
2065-02-27,84.2689735,26.03110665,677.6185136
2065-01-27,167.0867396,22.84645069,521.9603089
2064-12-30,85.71752287,11.24225464,126.3882895
2064-11-29,140.5682476,22.34041913,499.0943267
2064-10-29,58.86821732,4.842037294,23.44532516
2064-09-29,44.88836014,20.78678948,432.0906167
2064-08-29,109.074373,36.11867362,1304.558584
2064-07-30,161.2137309,58.57187503,3430.664544
2064-06-29,143.5992449,30.71997644,943.7169527
2064-05-29,152.5557585,58.81910075,3459.686613
2064-04-29,80.90954302,11.14679661,124.2510747
2064-03-29,70.73352838,16.14833271,260.7686492
2064-02-27,109.6227598,33.61869889,1130.216915
2064-01-27,110.6304708,15.82664512,250.4826957
2063-12-30,125.6191736,16.253598,264.179448
2063-11-29,146.5964266,30.85715683,952.1641279
2063-10-29,66.57165073,11.82178525,139.7546065
2063-09-29,23.78808891,7.1961137,51.78405238
2063-08-29,25.22189367,12.36657184,152.932099
2063-07-30,228.8462285,40.24974084,1620.041638
2063-06-29,48.01116796,14.60520976,213.3121522
2063-05-29,61.3489163,21.98575199,483.3732907
2063-04-29,88.18544153,19.98881408,399.5526882
2063-03-29,169.4651615,20.87450741,435.7450594
2063-02-27,104.8804796,6.626927749,43.91617138
2063-01-27,64.9705877,23.92190549,572.2575621
2062-12-30,85.9730153,6.735780888,45.37074417
2062-11-29,95.9748614,12.06768202,145.6289494
2062-10-29,39.98843777,8.748103389,76.52931291
2062-09-29,10.74129426,2.838918997,8.059461073
2062-08-29,139.4312067,34.22703513,1171.489934
2062-07-30,36.77075738,11.8550785,140.5428862
2062-06-29,166.4398715,52.82372562,2790.345988
2062-05-29,156.5942392,25.35583636,642.9184377
2062-04-29,70.15796573,20.73372735,429.8874498
2062-03-29,47.5732994,5.749729171,33.05938554
2062-02-27,163.3377078,11.83322734,140.0252693
2062-01-27,34.23256758,11.05276335,122.1635776
2061-12-30,87.576819,9.577788584,91.73403416
2061-11-29,116.5092324,19.92135815,396.8605106
2061-10-29,11.69795117,2.496302677,6.231527055
2061-09-29,85.50628792,47.81412729,2286.190769
2061-08-29,250.7343252,31.18856792,972.726769
2061-07-30,354.2991357,43.14657087,1861.626578
2061-06-29,134.2355281,46.8570896,2195.586846
2061-05-29,142.5913522,24.96791203,623.3966313
2061-04-29,127.8791818,27.80244277,772.9758242
2061-03-29,169.1252276,18.65814468,348.126363
2061-02-27,161.1144056,15.37644266,236.434989
2061-01-27,172.827135,16.56472443,274.3900955
2060-12-30,127.8395952,38.10883928,1452.283631
2060-11-29,145.1719214,27.32316941,746.5555866
2060-10-29,76.14526064,32.44818802,1052.884906
2060-09-29,130.5612911,26.24230383,688.6585102
2060-08-29,41.7964473,44.48227401,1978.672701
2060-07-30,83.50188165,19.7627003,390.5643233
2060-06-29,128.2089192,26.5913817,707.1015808
2060-05-29,42.6754914,15.06686166,227.0103204
2060-04-29,168.345143,42.13149287,1775.062692
2060-03-29,216.7412311,60.70110811,3684.624525
2060-02-27,68.81369826,8.231406702,67.75605629
2060-01-27,169.9273336,26.22838627,687.9282464
2059-12-30,124.5031958,16.88772486,285.195251
2059-11-29,68.56052784,21.90415935,479.7921968
2059-10-29,139.354202,17.19604417,295.7039352
2059-09-29,70.6110609,15.90258149,252.8920982
2059-08-29,117.3280273,27.13812174,736.4776518
2059-07-30,153.919019,45.94007764,2110.490733
2059-06-29,50.22086448,17.61177293,310.1745457
2059-05-29,180.0107474,72.1788668,5209.788813
2059-04-29,137.8459605,17.57782879,308.980065
2059-03-29,112.5015825,18.15070544,329.4481081
2059-02-27,90.54713859,11.23049959,126.1241211
2059-01-27,49.7083834,5.959283539,35.5130603
2058-12-30,145.2854494,12.83636358,164.77223
2058-11-29,142.38016,20.8419067,434.3850751
2058-10-29,86.44698969,27.63176625,763.5145063
2058-09-29,80.67603279,21.8010472,475.2856588
2058-08-29,206.7958837,57.29196497,3282.36925
2058-07-30,166.4478573,49.12753905,2413.515093
2058-06-29,94.69789314,30.01956445,901.1742498
2058-05-29,207.0215203,48.84550887,2385.883737
2058-04-29,64.30659995,10.38758631,107.9019493
2058-03-29,67.87822537,20.36869573,414.8837656
2058-02-27,102.3352589,14.53231643,211.1882209
2058-01-27,80.53557381,11.1959436,125.3491532
2057-12-30,95.08668686,9.892282211,97.85724734
2057-11-29,127.671518,11.72067287,137.3741725
2057-10-29,105.07218,14.67531855,215.3649744
2057-09-29,51.23987838,9.260895104,85.76417813
2057-08-29,76.19117568,35.21958144,1240.418917
2057-07-30,57.3343688,19.98838722,399.5356237
2057-06-29,203.4145933,92.0214851,8467.953719
2057-05-29,92.61973922,25.64752211,657.7953903
2057-04-29,57.89653129,21.85964084,477.8438979
2057-03-29,106.9174187,14.35505311,206.0675498
2057-02-27,154.6991381,14.240408,202.78922
2057-01-27,225.6975661,37.38019428,1397.278925
2056-12-30,78.64713584,7.746266546,60.0046454
2056-11-29,96.6683778,14.31793125,205.0031552
2056-10-29,31.81103099,10.73427143,115.2245832
2056-09-29,128.3713029,34.15136624,1166.315816
2056-08-29,2.122762086,1.836868832,3.374087106
2056-07-30,162.2592782,20.90141551,436.8691703
2056-06-29,306.0357754,53.50141399,2862.401299
2056-05-29,187.9885405,25.434794,646.9287456
2056-04-29,231.1338343,22.48568022,505.6058151
2056-03-29,33.86598227,7.72780924,59.71903564
2056-02-27,107.0512202,15.07760848,227.3342775
2056-01-27,56.62193175,8.337948759,69.5213895
2055-12-30,76.54204979,10.74018179,115.3515048
2055-11-29,46.63289792,6.47118203,41.87619686
2055-10-29,50.70489171,13.34893968,178.1941905
2055-09-29,132.9431949,35.46847983,1258.013062
2055-08-29,43.1760327,14.82043583,219.6453183
2055-07-30,282.0329953,53.53198586,2865.67351
2055-06-29,126.5136733,29.0749391,845.3520837
2055-05-29,220.7757131,36.30791929,1318.265003
2055-04-29,52.42936702,16.40646166,269.1719841
2055-03-29,50.78937026,9.191967888,84.49227365
2055-02-27,90.18122059,13.1215058,172.1739146
2055-01-27,115.3343008,14.63408294,214.1563834
2054-12-30,60.9008958,11.51730164,132.6482371
2054-11-29,105.5772343,20.64197615,426.0911795
2054-10-29,106.7197025,17.97044149,322.9367674
2054-09-29,39.64531483,7.998276726,63.97243059
2054-08-29,14.63289835,4.593956137,21.10443299
2054-07-30,36.79937223,9.653190701,93.18409071
2054-06-29,78.21932273,18.22155144,332.024937
2054-05-29,142.9213042,19.05004808,362.9043319
2054-04-29,118.3457824,24.93307872,621.6584143
2054-03-29,26.90140057,10.1899554,103.835191
2054-02-27,47.30569104,7.628896949,58.20006866
2054-01-27,43.22750291,7.152332508,51.15586031
2053-12-30,36.39738342,4.442305631,19.73407932
2053-11-29,52.62285546,12.2317192,149.6149547
2053-10-29,53.73858818,19.7553332,390.2731898
2053-09-29,92.36432647,39.32679694,1546.596958
2053-08-29,152.0560725,29.07246847,845.2084227
