"","l","k","m","ic.cohort.biomass.gm"
"2564","488","LiquStyr","30","377.7383041096"
"2565","489","PinuTaed","10","837.76959590022"
"2566","489","QuerAlba","30","400.67241543054"
"2567","489","QuerAlba","40","476.22007625246"
"2568","489","LiquStyr","20","103.87803363014"
"2569","490","PinuTaed","10","2306.22725312629"
"2570","490","LiquStyr","20","5.39626148728"
"2571","490","LiquStyr","10","2.02359805773"
"2572","491","PinuTaed","10","103.20350094423"
"2573","492","LiquStyr","30","174.70396565069"
"2574","492","AcerRubr","30","207.75606726028"
"2575","492","AcerRubr","10","1.34906537182"
"2576","493","PinuTaed","10","848.56211887478"
"2577","494","PinuTaed","10","11.46705566047"
"2578","494","LiquStyr","10","1.34906537182"
"2579","495","LiquStyr","20","18.21238251957"
"2580","495","PinuTaed","10","16.18878446184"
"2581","496","PinuTaed","10","1439.45275173194"
"2582","496","LiquStyr","20","6.07079417319"
"2583","496","LiquStyr","10","6.07079417319"
"2584","497","PinuTaed","10","92.41097796967"
"2585","497","QuerAlba","30","550.41867170256"
"2586","497","QuerAlba","20","72.17499739237"
"2587","497","QuerAlba","10","4.04719611546"
"2588","497","LiriTuli","30","325.12475460862"
"2589","497","LiriTuli","20","49.91541875734"
"2590","497","CornFlor","10","0.67453268591"
"2591","497","CornFlor","20","2.69813074364"
"2592","497","PinuVirg","30","348.73339861547"
"2593","497","PinuVirg","20","91.73644528376"
"2594","497","AcerRubr","10","5.39626148728"
"2595","498","PinuTaed","10","386.50722902643"
"2596","498","PinuEnch","10","8.09439223092"
"2597","499","PinuTaed","10","1444.17448053331"
"2598","499","LiquStyr","10","12.14158834638"
"2599","499","LiquStyr","20","165.26050804795"
"2600","500","LiquStyr","20","260.36961676126"
"2601","500","AcerRubr","40","992.91211365952"
"2602","500","AcerRubr","20","12.14158834638"
"2603","500","AcerRubr","30","82.29298768102"
"2604","500","AcerRubr","10","2.69813074364"
"2605","500","PinuTaed","10","286.00185882584"
"2606","501","PinuTaed","10","2.69813074364"
"2607","502","PinuTaed","10","789.87777520061"
"2608","503","PinuTaed","10","1800.32773869379"
"2609","503","PinuPalu","60","1009.77543080727"
"2610","503","PinuPalu","70","1092.06841848829"
"2611","504","LiquStyr","20","126.81214495108"
"2612","505","LiquStyr","20","112.64695854697"
"2613","506","LiquStyr","10","37.09929772505"
"2614","506","LiquStyr","20","171.33130222114"
"2615","506","PinuTaed","10","19.56144789139"
"2616","506","AcerRubr","20","24.95770937867"
"2617","506","AcerRubr","10","2.69813074364"
"2618","507","PinuTaed","10","277.90746659492"
"2619","507","LiquStyr","10","10.11799028865"
"2620","508","LiquStyr","20","138.95373329746"
"2621","508","PinuTaed","10","574.02731570941"
"2622","508","PinuEnch","20","26.9813074364"
"2623","509","LiquStyr","20","211.12873068983"
"2624","509","LiquStyr","10","16.18878446184"
"2625","509","PinuTaed","10","2188.18403309204"
"2626","509","PinuTaed","20","930.18057386989"
"2627","509","AcerRubr","30","178.07662908024"
"2628","509","AcerRubr","40","172.68036759296"
"2629","510","AcerRubr","20","1.34906537182"
"2630","510","AcerRubr","30","240.13363618396"
"2631","510","AcerRubr","10","0.67453268591"
"2632","510","AcerRubr","40","107.25069705969"
"2633","510","LiquStyr","40","622.59366909493"
"2634","510","LiquStyr","20","38.44836309687"
"2635","511","PinuTaed","10","221.92125366439"
"2636","512","LiquStyr","20","213.15232874756"
"2637","513","LiquStyr","30","837.76959590022"
"2638","513","LiquStyr","50","454.63503030334"
"2639","513","LiquStyr","20","178.75116176615"
"2640","513","CornFlor","10","6.07079417319"
"2641","513","CornFlor","20","1.34906537182"
"2642","513","AcerRubr","50","728.4953007828"
"2643","513","AcerRubr","30","80.26938962329"
"2644","513","AcerRubr","40","223.27031903621"
"2645","513","LiriTuli","80","280.60559733856"
"2646","513","LiriTuli","60","246.87896304306"
"2647","513","QuerAlba","10","2.02359805773"
"2648","514","PinuTaed","10","457.33316104698"
"2649","515","PinuTaed","10","51.26448412916"
"2650","515","LiquStyr","40","60.7079417319"
"2651","515","CornFlor","30","81.61845499511"
"2652","515","AcerRubr","40","35.75023235323"
"2653","516","LiquStyr","30","161.8878446184"
"2654","516","LiquStyr","10","1.34906537182"
"2655","516","PinuEnch","40","165.93504073386"
"2656","516","PinuEnch","60","288.69998956948"
"2657","516","CornFlor","30","54.63714755871"
"2658","517","AcerRubr","60","43.17009189824"
"2659","517","AcerRubr","50","310.95956820451"
"2660","517","AcerRubr","30","28.33037280822"
"2661","517","AcerRubr","80","385.15816365461"
"2662","517","AcerRubr","40","212.47779606165"
"2663","517","LiquStyr","30","344.68620250001"
"2664","517","LiquStyr","20","31.70303623777"
"2665","518","PinuTaed","10","33.7266342955"
"2666","518","LiquStyr","10","2.02359805773"
"2667","519","LiquStyr","10","1.34906537182"
"2668","519","PinuTaed","10","144.34999478474"
"2669","520","PinuTaed","10","2312.29804729948"
"2670","520","PinuPalu","30","84.31658573875"
"2671","520","PinuPalu","40","588.86703479943"
"2672","520","PinuPalu","50","165.93504073386"
"2673","520","QuerLaev","10","3.37266342955"
"2674","521","PinuTaed","10","665.76376099317"
"2675","521","AcerRubr","20","38.44836309687"
"2676","521","AcerRubr","10","0.67453268591"
"2677","521","LiquStyr","10","9.44345760274"
"2678","522","PinuTaed","10","1347.04177376227"
"2679","522","LiquStyr","10","1.34906537182"
"2680","523","LiquStyr","10","3.37266342955"
"2681","523","LiquStyr","30","1160.1962197652"
"2682","523","LiquStyr","20","27.65584012231"
"2683","523","AcerRubr","30","82.96752036693"
"2684","523","AcerRubr","20","116.69415466243"
"2685","523","AcerRubr","50","338.61540832682"
"2686","523","PinuTaed","10","1499.48616077793"
"2687","524","AcerRubr","20","122.09041614971"
"2688","524","AcerRubr","10","0.67453268591"
"2689","525","AcerRubr","30","10.11799028865"
"2690","525","AcerRubr","40","61.38247441781"
"2691","525","AcerRubr","60","352.78059473093"
"2692","525","LiquStyr","30","169.30770416341"
"2693","525","LiquStyr","20","163.91144267613"
"2694","525","QuerAlba","20","11.46705566047"
"2695","525","QuerAlba","60","346.70980055774"
"2696","526","PinuTaed","10","1454.29247082196"
"2697","526","LiquStyr","10","14.83971909002"
"2698","526","AcerRubr","30","39.79742846869"
"2699","527","PinuTaed","10","291.39812031312"
"2700","527","LiquStyr","40","221.24672097848"
"2701","527","LiquStyr","10","4.72172880137"
"2702","527","LiquStyr","20","46.54275532779"
"2703","527","LiquStyr","50","406.06867691782"
"2704","528","AcerRubr","30","118.71775272016"
"2705","528","LiquStyr","20","93.76004334149"
"2706","528","LiquStyr","40","680.60348008319"
"2707","528","PinuTaed","10","733.21702958417"
"2708","529","LiquStyr","20","105.90163168787"
"2709","529","LiquStyr","30","229.3411132094"
"2710","529","PinuEnch","40","182.1238251957"
"2711","529","PinuTaed","10","5354.44046075358"
"2712","529","PinuTaed","30","1042.82753241686"
"2713","529","CornFlor","10","2.02359805773"
"2714","530","CornFlor","20","5.39626148728"
"2715","530","CornFlor","30","90.38737991194"
"2716","530","LiquStyr","10","4.04719611546"
"2717","530","QuerAlba","30","39.79742846869"
"2718","530","LiriTuli","30","46.54275532779"
"2719","530","OxydArbo","10","0.67453268591"
"2720","530","OxydArbo","20","17.53784983366"
"2721","530","PinuTaed","10","122.09041614971"
"2722","530","PinuTaed","20","590.21610017125"
"2723","531","PinuTaed","10","443.84250732878"
"2724","532","PinuTaed","10","1037.43127092958"
"2725","532","PinuTaed","20","522.76283158025"
"2726","533","PinuTaed","10","248.90256110079"
"2727","533","LiquStyr","10","2.69813074364"
"2728","533","CornFlor","20","33.05210160959"
"2729","534","LiquStyr","20","124.11401420744"
"2730","534","LiriTuli","10","0.67453268591"
"2731","535","PinuTaed","10","2123.42889524468"
"2732","535","LiquStyr","20","41.82102652642"
"2733","535","QuerAlba","40","654.2967053327"
"2734","535","AcerRubr","20","2.02359805773"
"2735","536","LiquStyr","40","372.34204262232"
"2736","536","LiquStyr","30","206.40700188846"
"2737","537","PinuTaed","10","1536.58545850298"
"2738","537","LiquStyr","20","103.20350094423"
"2739","538","LiquStyr","40","284.65279345402"
"2740","538","LiquStyr","20","58.00981098826"
"2741","538","AcerRubr","40","88.36378185421"
"2742","538","AcerRubr","20","86.34018379648"
"2743","538","AcerRubr","50","514.66843934933"
"2744","538","AcerRubr","30","128.1612103229"
"2745","538","PinuTaed","10","509.27217786205"
"2746","539","PinuTaed","20","2671.82396888951"
"2747","539","PinuTaed","10","563.90932542076"
"2748","539","LiquStyr","10","29.67943818004"
"2749","539","LiquStyr","20","35.07569966732"
"2750","539","AcerRubr","20","16.86331714775"
"2751","540","PinuTaed","10","9.44345760274"
"2752","541","LiriTuli","130","557.16399856166"
"2753","541","LiquStyr","10","1.34906537182"
"2754","541","PinuTaed","10","25.63224206458"
"2755","541","PinuTaed","20","1514.32587986795"
"2756","541","AcerRubr","10","8.76892491683"
"2757","541","AcerRubr","30","65.42967053327"
"2758","541","QuerAlba","60","562.56026004894"
"2759","541","OxydArbo","20","21.58504594912"
"2760","541","PinuEnch","20","48.56635338552"
"2761","541","PinuEnch","30","61.38247441781"
"2762","542","PinuTaed","10","112.64695854697"
"2763","542","PinuPalu","40","197.63807697163"
"2764","542","PinuPalu","50","637.43338818495"
"2765","542","PinuPalu","60","246.87896304306"
"2766","542","PinuPalu","30","24.95770937867"
"2767","542","QuerLaev","40","295.44531642858"
"2768","543","PinuTaed","10","20.2359805773"
"2769","544","PinuTaed","10","1432.70742487284"
"2770","545","PinuTaed","10","52.61354950098"
"2771","546","LiquStyr","20","37.77383041096"
"2772","546","LiquStyr","30","172.68036759296"
"2773","546","LiquStyr","40","54.63714755871"
"2774","546","PinuTaed","10","212.47779606165"
"2775","547","PinuTaed","10","562.56026004894"
"2776","548","AcerRubr","20","43.84462458415"
"2777","548","PinuTaed","10","126.81214495108"
"2778","549","PinuTaed","10","283.97826076811"
"2779","550","LiquStyr","10","3.37266342955"
"2780","550","LiquStyr","40","391.2289578278"
"2781","550","LiquStyr","20","296.11984911449"
"2782","550","LiquStyr","30","190.21821742662"
"2783","550","PinuEnch","30","403.37054617418"
"2784","550","PinuEnch","20","103.87803363014"
"2785","550","PinuEnch","40","299.49251254404"
"2786","550","PinuEnch","10","2.02359805773"
"2787","550","AcerRubr","20","30.35397086595"
"2788","550","PinuVirg","20","19.56144789139"
"2789","550","PinuTaed","10","87.01471648239"
"2790","551","PinuTaed","10","1211.46070389436"
"2791","551","LiquStyr","10","4.72172880137"
"2792","551","AcerRubr","20","124.78854689335"
"2793","551","AcerRubr","30","164.58597536204"
"2794","551","CornFlor","20","61.38247441781"
"2795","551","LiriTuli","20","93.76004334149"
"2796","552","LiquStyr","10","82.29298768102"
"2797","552","LiquStyr","20","717.02824512233"
"2798","552","LiriTuli","10","16.18878446184"
"2799","552","LiriTuli","20","198.98714234345"
"2800","552","LiriTuli","30","161.8878446184"
"2801","553","PinuTaed","10","293.42171837085"
"2802","553","AcerRubr","30","94.4345760274"
"2803","553","LiquStyr","20","30.35397086595"
"2804","553","LiquStyr","10","1.34906537182"
"2805","553","LiquStyr","30","160.53877924658"
"2806","553","LiriTuli","60","232.71377663895"
"2807","554","PinuPalu","70","1672.16652837089"
"2808","554","PinuPalu","80","451.26236687379"
"2809","554","LiquStyr","20","521.41376620843"
"2810","554","LiquStyr","30","699.49039528867"
"2811","554","PinuTaed","20","2214.49080784253"
"2812","554","PinuTaed","10","111.29789317515"
"2813","555","PinuPalu","60","313.65769894815"
"2814","555","PinuPalu","10","2.02359805773"
"2815","555","PinuPalu","70","414.83760183465"
"2816","556","PinuTaed","10","2353.44454113999"
"2817","556","LiquStyr","20","30.35397086595"
"2818","556","LiquStyr","30","356.15325816048"
"2819","556","LiquStyr","50","271.83667242173"
"2820","556","LiquStyr","40","444.51704001469"
"2821","557","PinuTaed","10","1839.45063447657"
"2822","557","LiquStyr","10","6.7453268591"
"2823","557","AcerRubr","30","9.44345760274"
"2824","557","AcerRubr","10","1.34906537182"
"2825","557","AcerRubr","20","1.34906537182"
"2826","558","PinuTaed","10","3965.57766046489"
"2827","558","LiquStyr","30","155.81705044521"
"2828","558","LiquStyr","10","8.09439223092"
"2829","558","LiquStyr","20","107.25069705969"
"2830","559","PinuTaed","10","1734.22353547461"
"2831","559","LiquStyr","20","25.63224206458"
"2832","560","AcerRubr","20","23.60864400685"
"2833","560","AcerRubr","10","0.67453268591"
"2834","560","LiquStyr","10","16.18878446184"
"2835","560","LiquStyr","20","24.28317669276"
"2836","560","PinuTaed","10","136.93013523973"
"2837","560","PinuPalu","40","95.78364139922"
"2838","561","AcerRubr","20","35.07569966732"
"2839","561","AcerRubr","40","198.31260965754"
"2840","561","AcerRubr","30","153.11891970157"
"2841","561","LiquStyr","30","242.15723424169"
"2842","562","PinuTaed","10","32.37756892368"
"2843","562","LiquStyr","20","145.69906015656"
"2844","562","LiquStyr","10","2.02359805773"
"2845","562","LiquStyr","40","316.35582969179"
"2846","562","LiquStyr","30","53.28808218689"
"2847","562","AcerRubr","30","74.1985954501"
"2848","562","LiriTuli","50","148.3971909002"
"2849","562","LiriTuli","40","228.66658052349"
"2850","562","LiriTuli","30","26.9813074364"
"2851","562","OxydArbo","20","46.54275532779"
"2852","563","PinuPalu","20","50.58995144325"
"2853","563","PinuPalu","30","250.25162647261"
"2854","563","PinuPalu","10","18.21238251957"
"2855","563","PinuPalu","40","22.25957863503"
"2856","563","QuerLaev","10","6.7453268591"
"2857","563","QuerLaev","20","27.65584012231"
"2858","564","PinuTaed","10","1587.84994263214"
"2859","564","LiquStyr","20","93.08551065558"
"2860","564","AcerRubr","10","2.02359805773"
"2861","564","PinuPalu","40","424.28105943739"
"2862","565","PinuTaed","10","2157.83006222609"
"2863","565","LiquStyr","10","12.14158834638"
"2864","565","LiquStyr","20","55.98621293053"
"2865","565","LiquStyr","30","352.10606204502"
"2866","565","AcerRubr","20","3.37266342955"
"2867","566","PinuTaed","10","3805.71341390422"
"2868","566","PinuPalu","50","2188.18403309204"
"2869","566","PinuPalu","60","1102.18640877694"
"2870","566","PinuPalu","40","444.51704001469"
"2871","566","LiquStyr","20","80.9439223092"
"2872","567","PinuPalu","50","2249.56650750985"
"2873","567","PinuPalu","30","118.04322003425"
"2874","567","PinuPalu","60","439.12077852741"
"2875","567","QuerLaev","20","85.66565111057"
"2876","567","PinuTaed","10","140.97733135519"
"2877","568","QuerAlba","20","0.67453268591"
"2878","568","QuerAlba","30","74.87312813601"
"2879","568","QuerAlba","10","8.76892491683"
"2880","568","LiriTuli","20","43.84462458415"
"2881","568","LiriTuli","30","29.67943818004"
"2882","568","LiriTuli","10","2.02359805773"
"2883","568","AcerRubr","20","15.51425177593"
"2884","568","AcerRubr","10","0.67453268591"
"2885","568","OxydArbo","20","68.80233396282"
"2886","568","OxydArbo","10","9.44345760274"
"2887","568","LiquStyr","20","23.60864400685"
"2888","568","PinuVirg","20","29.00490549413"
"2889","569","PinuTaed","10","1386.83920223096"
"2890","569","AcerRubr","10","0.67453268591"
"2891","569","LiquStyr","10","2.02359805773"
"2892","570","PinuTaed","10","155.1425177593"
"2893","571","PinuEnch","50","370.9929772505"
"2894","571","PinuEnch","40","135.58106986791"
"2895","571","PinuEnch","60","288.02545688357"
"2896","571","PinuEnch","70","122.09041614971"
"2897","571","LiquStyr","50","252.27522453034"
"2898","571","LiquStyr","60","232.03924395304"
"2899","571","PinuVirg","20","12.81612103229"
"2900","571","PinuVirg","60","73.52406276419"
"2901","571","PinuVirg","50","63.40607247554"
"2902","571","PinuVirg","40","36.42476503914"
"2903","572","LiriTuli","140","722.42450660961"
"2904","572","LiquStyr","20","74.87312813601"
"2905","572","LiquStyr","30","358.85138890412"
"2906","572","LiquStyr","40","561.88572736303"
"2907","573","AcerRubr","40","106.57616437378"
"2908","573","AcerRubr","20","3.37266342955"
"2909","573","AcerRubr","30","136.93013523973"
"2910","573","PinuEnch","30","59.35887636008"
"2911","573","PinuEnch","40","135.58106986791"
"2912","573","PinuTaed","10","1749.06325456463"
"2913","573","QuerAlba","20","57.33527830235"
"2914","573","QuerAlba","10","3.37266342955"
"2915","573","LiriTuli","30","162.56237730431"
"2916","573","LiquStyr","20","61.38247441781"
"2917","573","LiquStyr","10","8.76892491683"
"2918","573","LiquStyr","30","111.97242586106"
"2919","573","CornFlor","10","3.37266342955"
"2920","574","PinuTaed","10","1783.46442154604"
"2921","574","LiquStyr","20","196.28901159981"
"2922","575","PinuTaed","10","750.08034673192"
"2923","576","PinuTaed","10","798.64670011744"
"2924","577","PinuPalu","20","412.81400377692"
"2925","577","PinuPalu","10","6.7453268591"
"2926","577","PinuTaed","10","37.09929772505"
"2927","578","PinuTaed","10","567.28198885031"
"2928","579","PinuTaed","10","337.266342955"
"2929","579","PinuTaed","20","118.04322003425"
"2930","579","LiquStyr","50","117.36868734834"
"2931","579","LiquStyr","60","219.89765560666"
"2932","579","AcerRubr","60","182.79835788161"
"2933","579","AcerRubr","40","31.02850355186"
"2934","579","AcerRubr","50","50.58995144325"
"2935","580","AcerRubr","20","2.69813074364"
"2936","580","LiquStyr","20","130.85934106654"
"2937","581","PinuTaed","10","1711.28942415367"
"2938","581","LiquStyr","20","39.79742846869"
"2939","582","PinuTaed","10","1423.2639672701"
"2940","582","LiquStyr","10","6.07079417319"
"2941","582","LiquStyr","20","16.18878446184"
"2942","583","PinuTaed","10","2377.72771783275"
"2943","583","LiquStyr","20","73.52406276419"
"2944","583","LiquStyr","10","6.7453268591"
"2945","584","PinuTaed","10","760.19833702057"
"2946","585","PinuTaed","20","1197.29551749025"
"2947","586","PinuTaed","10","6996.92755094443"
"2948","586","AcerRubr","10","5.39626148728"
"2949","587","OxydArbo","30","274.53480316537"
"2950","587","OxydArbo","20","55.31168024462"
"2951","587","PinuEnch","40","387.85629439825"
"2952","587","QuerAlba","20","16.18878446184"
"2953","587","LiriTuli","80","395.95068662917"
"2954","587","LiriTuli","20","22.93411132094"
"2955","587","PinuVirg","60","567.28198885031"
"2956","587","PinuVirg","50","841.81679201568"
"2957","587","PinuVirg","40","91.06191259785"
"2958","587","AcerRubr","20","3.37266342955"
"2959","588","LiquStyr","20","30.35397086595"
"2960","588","LiquStyr","10","29.00490549413"
"2961","588","QuerAlba","20","14.16518640411"
"2962","588","QuerAlba","10","0.67453268591"
"2963","588","LiriTuli","30","107.9252297456"
"2964","588","LiriTuli","10","3.37266342955"
"2965","588","AcerRubr","10","0.67453268591"
"2966","589","PinuTaed","10","1112.30439906559"
"2967","589","LiquStyr","10","2.02359805773"
"2968","589","LiquStyr","20","31.02850355186"
"2969","590","LiriTuli","30","99.83083751468"
"2970","590","LiriTuli","20","51.26448412916"
"2971","590","LiquStyr","20","433.72451704013"
"2972","590","LiquStyr","30","520.73923352252"
"2973","590","PinuTaed","10","399.99788274463"
"2974","590","PinuTaed","20","5298.45424782305"
"2975","590","CornFlor","20","35.75023235323"
"2976","591","PinuTaed","10","638.10792087086"
"2977","591","PinuEnch","60","371.66750993641"
"2978","591","AcerRubr","30","127.48667763699"
"2979","592","PinuTaed","10","476.89460893837"
"2980","592","LiquStyr","20","76.89672619374"
"2981","592","LiquStyr","10","0.67453268591"
"2982","593","PinuTaed","10","514.66843934933"
"2983","593","LiquStyr","10","10.79252297456"
"2984","594","LiquStyr","10","6.7453268591"
"2985","594","PinuTaed","10","8.09439223092"
"2986","595","LiquStyr","10","5.39626148728"
"2987","595","PinuTaed","10","1730.17633935915"
"2988","595","PinuPalu","20","49.24088607143"
"2989","595","PinuPalu","30","213.82686143347"
"2990","596","PinuTaed","10","673.18362053818"
"2991","596","LiquStyr","10","5.39626148728"
"2992","596","LiquStyr","20","46.54275532779"
"2993","596","PinuPalu","20","41.14649384051"
"2994","597","AcerRubr","10","4.04719611546"
"2995","597","LiquStyr","10","0.67453268591"
"2996","598","PinuTaed","10","2508.58705889929"
"2997","598","LiquStyr","30","412.13947109101"
"2998","598","LiquStyr","20","102.52896825832"
"2999","598","LiquStyr","10","1.34906537182"
"3000","598","QuerAlba","30","366.94578113504"
"3001","598","AcerRubr","20","6.07079417319"
"3002","599","LiquStyr","50","551.09320438847"
"3003","599","LiquStyr","40","106.57616437378"
"3004","599","LiquStyr","10","10.79252297456"
"3005","599","LiquStyr","20","38.44836309687"
"3006","599","PinuTaed","10","447.88970344424"
"3007","600","PinuTaed","10","1149.40369679064"
"3008","600","AcerRubr","20","4.72172880137"
"3009","600","LiquStyr","10","2.02359805773"
"3010","601","PinuPalu","10","26.30677475049"
"3011","601","PinuPalu","20","29.67943818004"
"3012","601","PinuTaed","10","728.4953007828"
"3013","602","LiquStyr","10","7.41985954501"
"3014","602","LiquStyr","20","200.33620771527"
"3015","602","LiquStyr","30","260.36961676126"
"3016","602","LiriTuli","20","41.82102652642"
"3017","602","LiriTuli","30","72.17499739237"
"3018","602","LiriTuli","70","811.46282114973"
"3019","602","AcerRubr","20","3.37266342955"
"3020","602","AcerRubr","50","667.11282636499"
"3021","603","PinuTaed","10","70.82593202055"
"3022","603","PinuVirg","10","0.67453268591"
"3023","603","LiriTuli","10","0.67453268591"
"3024","603","AcerRubr","10","0.67453268591"
"3025","604","PinuTaed","10","1364.57962359593"
"3026","604","LiriTuli","30","12.81612103229"
"3027","605","AcerRubr","90","224.61938440803"
"3028","605","QuerAlba","130","3305.210160959"
"3029","605","QuerAlba","40","58.00981098826"
"3030","605","LiriTuli","130","471.49834745109"
"3031","605","LiquStyr","130","1079.252297456"
"3032","605","LiquStyr","30","12.81612103229"
"3033","606","PinuTaed","10","797.29763474562"
"3034","607","PinuTaed","10","374.36564068005"
"3035","607","LiquStyr","20","43.84462458415"
"3036","607","LiquStyr","10","4.04719611546"
"3037","607","AcerRubr","40","235.41190738259"
"3038","607","PinuEnch","30","64.08060516145"
"3039","607","PinuEnch","40","240.13363618396"
"3040","608","PinuTaed","10","0.67453268591"
"3041","609","AcerRubr","10","2.02359805773"
"3042","609","AcerRubr","20","1.34906537182"
"3043","609","PinuTaed","10","646.87684578769"
"3044","609","LiriTuli","90","226.64298246576"
"3045","609","LiriTuli","80","120.06681809198"
"3046","610","AcerRubr","10","1.34906537182"
"3047","610","AcerRubr","30","80.9439223092"
"3048","610","AcerRubr","40","198.31260965754"
"3049","610","AcerRubr","20","5.39626148728"
"3050","610","PinuTaed","10","6.07079417319"
"3051","610","LiquStyr","20","66.10420321918"
"3052","611","LiriTuli","120","447.88970344424"
"3053","611","LiriTuli","30","31.02850355186"
"3054","611","AcerRubr","40","619.89553835129"
"3055","612","LiriTuli","20","29.67943818004"
"3056","613","AcerRubr","10","1.34906537182"
"3057","613","AcerRubr","40","118.04322003425"
"3058","613","OxydArbo","30","59.35887636008"
"3059","613","OxydArbo","20","236.0864400685"
"3060","613","QuerAlba","130","969.30346965267"
"3061","613","QuerAlba","60","461.38035716244"
"3062","613","LiriTuli","40","269.13854167809"
"3063","614","PinuTaed","10","176.72756370842"
"3064","615","PinuTaed","10","1272.16864562626"
"3065","615","AcerRubr","10","2.02359805773"
"3066","616","PinuTaed","10","7.41985954501"
"3067","617","LiriTuli","30","115.34508929061"
"3068","617","PinuTaed","10","367.62031382095"
"3069","617","QuerAlba","10","2.02359805773"
"3070","617","LiquStyr","30","280.60559733856"
"3071","618","PinuTaed","10","2158.504594912"
"3072","619","AcerRubr","10","4.04719611546"
"3073","619","AcerRubr","40","78.24579156556"
"3074","619","AcerRubr","30","110.62336048924"
"3075","619","QuerAlba","40","193.59088085617"
"3076","619","QuerAlba","30","143.67546209883"
"3077","619","QuerAlba","10","0.67453268591"
"3078","620","LiquStyr","10","18.21238251957"
"3079","620","LiquStyr","20","19.56144789139"
"3080","620","PinuTaed","10","4155.79587789151"
"3081","620","LiriTuli","10","4.72172880137"
"3082","620","LiriTuli","20","32.37756892368"
"3083","620","LiriTuli","30","225.29391709394"
"3084","620","LiriTuli","40","581.44717525442"
"3085","620","PinuVirg","20","76.89672619374"
"3086","620","PinuVirg","30","81.61845499511"
"3087","620","CornFlor","10","1.34906537182"
"3088","620","AcerRubr","30","50.58995144325"
"3089","621","PinuTaed","10","3836.06738477017"
"3090","621","LiriTuli","20","27.65584012231"
"3091","621","LiriTuli","30","213.15232874756"
"3092","621","CornFlor","10","3.37266342955"
"3093","622","LiriTuli","10","6.7453268591"
"3094","622","LiriTuli","20","9.44345760274"
"3095","623","LiriTuli","40","15.51425177593"
"3096","623","LiriTuli","70","58.68434367417"
"3097","623","AcerRubr","30","97.13270677104"
"3098","623","AcerRubr","60","141.6518640411"
"3099","623","AcerRubr","50","95.78364139922"
"3100","624","AcerRubr","20","0.67453268591"
"3101","624","AcerRubr","40","43.84462458415"
"3102","624","QuerAlba","70","195.6144789139"
"3103","625","LiriTuli","60","402.69601348827"
"3104","625","CornFlor","20","18.21238251957"
"3105","625","AcerRubr","40","194.26541354208"
"3106","625","AcerRubr","50","419.55933063602"
"3107","625","AcerRubr","30","88.36378185421"
"3108","625","AcerRubr","20","29.00490549413"
"3109","625","PinuVirg","30","94.4345760274"
"3110","626","PinuVirg","30","540.30068141391"
"3111","626","LiriTuli","10","1.34906537182"
"3112","626","LiriTuli","50","806.74109234836"
"3113","626","LiriTuli","20","33.05210160959"
"3114","626","LiriTuli","60","256.3224206458"
"3115","626","QuerAlba","50","675.88175128182"
"3116","626","AcerRubr","30","66.10420321918"
"3117","626","AcerRubr","10","1.34906537182"
"3118","626","AcerRubr","40","195.6144789139"
"3119","627","PinuTaed","10","30.35397086595"
"3120","628","QuerAlba","20","76.22219350783"
"3121","628","QuerAlba","40","279.25653196674"
"3122","628","QuerAlba","30","45.19368995597"
"3123","628","QuerAlba","140","1030.68594407048"
"3124","628","LiriTuli","60","163.23690999022"
"3125","628","LiriTuli","50","78.92032425147"
"3126","628","LiriTuli","90","97.13270677104"
"3127","628","PinuTaed","10","964.5817408513"
"3128","628","PinuTaed","20","831.02426904112"
"3129","628","PinuVirg","120","223.27031903621"
"3130","628","LiquStyr","40","345.36073518592"
"3131","628","LiquStyr","50","408.09227497555"
"3132","628","OxydArbo","40","89.03831454012"
"3133","628","AcerRubr","30","6.7453268591"
"3134","629","PinuTaed","10","23.60864400685"
"3135","629","LiriTuli","10","0.67453268591"
"3136","629","LiriTuli","20","16.86331714775"
"3137","629","LiquStyr","10","0.67453268591"
"3138","630","AcerRubr","20","10.11799028865"
"3139","630","AcerRubr","30","128.83574300881"
"3140","630","PinuTaed","10","437.09718046968"
"3141","630","LiquStyr","20","182.1238251957"
"3142","630","LiquStyr","10","2.02359805773"
"3143","630","LiriTuli","20","3.37266342955"
"3144","630","OxydArbo","10","1.34906537182"
"3145","631","LiriTuli","40","802.6938962329"
"3146","631","LiriTuli","30","114.6705566047"
"3147","631","AcerRubr","10","2.02359805773"
"3148","631","AcerRubr","50","376.38923873778"
"3149","631","PinuTaed","10","1200.6681809198"
"3150","631","LiquStyr","20","89.03831454012"
"3151","631","LiquStyr","30","235.41190738259"
"3152","631","CornFlor","10","1.34906537182"
"3153","632","AcerRubr","50","105.90163168787"
"3154","632","AcerRubr","20","1.34906537182"
"3155","632","AcerRubr","40","261.04414944717"
"3156","632","AcerRubr","30","99.15630482877"
"3157","632","LiriTuli","110","207.08153457437"
"3158","632","LiriTuli","50","280.60559733856"
"3159","632","LiriTuli","60","224.61938440803"
"3160","632","LiriTuli","90","246.87896304306"
"3161","632","QuerAlba","40","138.27920061155"
"3162","632","OxydArbo","30","91.73644528376"
"3163","632","PinuVirg","60","334.56821221136"
"3164","632","PinuVirg","40","41.14649384051"
"3165","633","AcerRubr","40","49.24088607143"
"3166","633","AcerRubr","10","4.72172880137"
"3167","634","PinuVirg","30","388.53082708416"
"3168","634","PinuVirg","20","53.9626148728"
"3169","634","PinuTaed","10","209.77966531801"
