# precip,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/m),STD_DEV(mm/m),VARIANCE(mm/m^2)
2088-01-28,75.53338653,9.180273789,84.27742684
2087-12-31,93.10299202,8.365473892,69.98115343
2087-11-30,227.6569048,29.62165333,877.4423461
2087-10-30,127.1416688,29.45295514,867.4765664
2087-09-30,170.0295791,30.61442006,937.2427155
2087-08-30,71.22058838,14.78828722,218.693439
2087-07-31,36.97157907,26.12662248,682.6004021
2087-06-30,65.94580023,22.11577895,489.1076783
2087-05-30,55.33765139,22.97008623,527.6248616
2087-04-30,53.60603076,13.8779121,192.5964443
2087-03-30,165.219332,22.66221949,513.576192
2087-02-28,94.89975923,7.964409174,63.4318135
2087-01-28,49.51661576,5.012103511,25.1211816
2086-12-31,97.24242281,27.75742978,770.4749078
2086-11-30,242.8228007,36.30951077,1318.380572
2086-10-30,169.7325179,20.34154412,413.7784171
2086-09-30,69.10234825,17.599515,309.7429281
2086-08-30,85.51342904,24.19395399,585.3474098
2086-07-31,62.02597153,20.92131482,437.7014139
2086-06-30,128.8536829,17.95631281,322.4291698
2086-05-30,107.616729,21.50773471,462.5826522
2086-04-30,198.4224344,20.16815048,406.754294
2086-03-30,54.39798349,8.942607424,79.97022753
2086-02-28,29.88226176,12.17595932,148.2539854
2086-01-28,58.98176227,4.910689794,24.11487425
2085-12-31,186.6807086,45.16372645,2039.762187
2085-11-30,284.5179413,65.29166064,4263.000949
2085-10-30,158.0345913,42.70660217,1823.853869
2085-09-30,48.72166321,10.78664239,116.3516541
2085-08-30,105.5719579,46.99968245,2208.97015
2085-07-31,55.8978977,17.632074,310.8900336
2085-06-30,113.1268749,41.00101735,1681.083424
2085-05-30,156.5125344,35.0133209,1225.932641
2085-04-30,354.5326198,65.13808274,4242.969823
2085-03-30,106.5840853,12.425119,154.3835822
2085-02-28,24.5575286,10.24587165,104.9778859
2085-01-28,64.72594039,6.016747122,36.20124592
2084-12-31,86.22025629,8.887259137,78.98337498
2084-11-30,55.18602211,6.231657416,38.83355415
2084-10-30,273.6309008,73.40122515,5387.739854
2084-09-30,99.66063712,12.92186057,166.9744807
2084-08-30,137.7055054,83.42605386,6959.906463
2084-07-31,177.9200109,54.02373766,2918.564231
2084-06-30,124.3814798,28.10415562,789.8435631
2084-05-30,252.6881649,53.10776038,2820.434213
2084-04-30,124.4455331,29.4319939,866.2422648
2084-03-30,39.40587409,10.43186374,108.823781
2084-02-29,30.03769018,8.846773456,78.26540059
2084-01-29,185.4498347,19.23254087,369.8906282
2083-12-31,47.74663289,8.110281896,65.77667243
2083-11-30,32.01563307,8.074168016,65.19218915
2083-10-30,73.97718398,11.1206105,123.6679779
2083-09-30,68.63828471,8.47749188,71.86786858
2083-08-30,129.8845368,45.54148611,2074.026957
2083-07-31,79.20607397,38.35609579,1471.190084
2083-06-30,121.159659,35.60872125,1267.981029
2083-05-30,54.44159851,22.93255757,525.9021965
2083-04-30,118.4648275,45.96427455,2112.714535
2083-03-30,41.60696848,9.174614063,84.17354321
2083-02-28,126.3256267,16.92356033,286.4068941
2083-01-29,109.3773959,15.07171987,227.1567398
2082-12-30,90.66398597,16.85952657,284.2436362
2082-11-29,54.61091408,10.2210971,104.4708258
2082-10-29,190.3646063,17.56957678,308.6900282
2082-09-29,84.30066042,22.20965401,493.2687312
2082-08-29,30.1836801,8.788667812,77.24068191
2082-07-30,50.86744361,50.12860981,2512.877521
2082-06-29,86.17640741,27.06718895,732.6327174
2082-05-29,90.09131936,17.41321501,303.2200569
2082-04-29,169.0743098,35.99560077,1295.683274
2082-03-29,79.24679977,29.23863654,854.8978669
2082-02-27,109.1214889,17.27256193,298.3413958
2082-01-27,76.86941481,12.22125224,149.3590064
2081-12-30,96.15558155,17.77130017,315.8191098
2081-11-29,115.8615182,21.55144421,464.4647475
2081-10-29,141.0837427,22.88671988,523.801947
2081-09-29,178.1897029,21.29511209,453.4817987
2081-08-29,33.89106142,19.24198327,370.2539202
2081-07-30,39.45266249,18.9097104,357.5771472
2081-06-29,42.1926286,18.88963997,356.8184983
2081-05-29,219.1007569,64.46103863,4155.225502
2081-04-29,79.73697434,14.32915601,205.324712
2081-03-29,99.37596632,14.82052444,219.6479447
2081-02-27,40.58050837,6.227880986,38.78650157
2081-01-27,176.4635919,34.25947519,1173.711641
2080-12-30,53.30250836,6.082494008,36.99673335
2080-11-29,200.9283224,49.8242696,2482.457841
2080-10-29,182.8409178,34.60831989,1197.735806
2080-09-29,87.59091264,15.79297323,249.4180033
2080-08-29,74.5346069,10.48181678,109.8684829
2080-07-30,93.95652711,13.11727652,172.0629433
2080-06-29,89.89951131,17.98555412,323.4801571
2080-05-29,96.70268282,45.31867585,2053.782381
2080-04-29,97.51424981,22.40611002,502.033766
2080-03-29,79.36931271,13.98871645,195.6841878
2080-02-27,100.161058,28.37818554,805.3214144
2080-01-27,97.67198808,16.50875725,272.539066
2079-12-30,77.90667541,11.04072879,121.8976922
2079-11-29,66.91045105,11.54183745,133.2140118
2079-10-29,55.34011467,12.71153555,161.5831361
2079-09-29,79.30424004,18.19280945,330.9783157
2079-08-29,65.01671532,19.22951758,369.7743464
2079-07-30,99.05602437,14.30561642,204.6506611
2079-06-29,105.7769259,15.9636919,254.839459
2079-05-29,154.6574209,26.99094415,728.5110661
2079-04-29,74.00262043,17.31159687,299.6913863
2079-03-29,113.7283557,29.59471676,875.84726
2079-02-27,153.0394099,20.38903143,415.7126027
2079-01-27,75.75590839,13.65125577,186.356784
2078-12-30,22.00714942,4.903805393,24.04730733
2078-11-29,163.7254552,32.83091952,1077.869276
2078-10-29,97.41223852,29.89931836,893.9692382
2078-09-29,173.9124196,26.72370989,714.1566704
2078-08-29,23.03895179,12.56390944,157.8518204
2078-07-30,16.99641683,7.097108127,50.36894377
2078-06-29,119.2551808,37.67439397,1419.359961
2078-05-29,64.01367124,14.74870058,217.5241687
2078-04-29,50.37515625,16.47848315,271.5404069
2078-03-29,113.8644949,62.2123145,3870.372075
2078-02-27,124.0697956,22.0217483,484.9573983
2078-01-27,82.38846532,12.97609236,168.3789729
2077-12-30,80.68331543,8.030549475,64.48972487
2077-11-29,35.2902708,9.363749904,87.67981227
2077-10-29,18.74018632,8.041861893,64.6715427
2077-09-29,35.95802675,14.61862946,213.7043273
2077-08-29,135.8098961,49.83912609,2483.938489
2077-07-30,23.98172537,21.79187564,474.8858438
2077-06-29,57.52112879,10.85505184,117.8321504
2077-05-29,189.793995,45.08931963,2033.046745
2077-04-29,60.05536356,21.81891554,476.0650753
2077-03-29,75.12366812,15.7780339,248.9463537
2077-02-27,62.41249176,9.488436024,90.03041817
2077-01-27,178.5492432,21.0743741,444.1292437
2076-12-30,130.2997238,11.53846193,133.1361038
2076-11-29,123.6570803,16.25962933,264.375546
2076-10-29,8.150752384,3.982897796,15.86347485
2076-09-29,145.1144707,20.16014654,406.4315086
2076-08-29,165.8078813,48.21243734,2324.439114
2076-07-30,46.09099657,11.17087338,124.788412
2076-06-29,60.91366536,12.37110915,153.0443416
2076-05-29,111.7442817,20.08152748,403.2677459
2076-04-29,184.897985,25.15994963,633.0230656
2076-03-29,106.5089326,15.30190903,234.1484201
2076-02-27,103.6896532,10.60933269,112.5579402
2076-01-27,5.291271835,2.340794007,5.479316581
2075-12-30,175.6859665,21.62993807,467.854221
2075-11-29,150.5444918,31.48372742,991.2250924
2075-10-29,131.9385373,17.51445139,306.7560076
2075-09-29,97.97459162,21.08678037,444.6523062
2075-08-29,83.25213193,21.988065,483.4750025
2075-07-30,248.9740016,40.70710604,1657.068482
2075-06-29,56.29691462,13.83773369,191.4828737
2075-05-29,63.41270896,14.5912766,212.9053528
2075-04-29,112.3362986,18.57147401,344.8996467
2075-03-29,23.23201692,7.450193052,55.5053765
2075-02-27,106.7003741,18.03210496,325.1568091
2075-01-27,74.53788525,9.14555493,83.64117498
2074-12-30,31.85727833,5.543803709,30.73375957
2074-11-29,154.2217705,25.10708503,630.3657186
2074-10-29,66.04842517,17.25576529,297.7614358
2074-09-29,97.62197403,23.77847812,565.4160216
2074-08-29,151.2954422,30.21802508,913.1290395
2074-07-30,147.5550188,57.57982807,3315.4366
2074-06-29,135.8264849,23.12738362,534.8758729
2074-05-29,40.2590353,10.66201915,113.6786523
2074-04-29,44.62413483,7.688985733,59.1205016
2074-03-29,157.8210566,23.66396778,559.9833712
2074-02-27,102.9688507,13.48012214,181.713693
2074-01-27,27.45878969,4.837140912,23.39793221
2073-12-30,144.599319,25.95627906,673.7284228
2073-11-29,69.82686846,7.085722817,50.20746784
2073-10-29,53.88351687,17.31206467,299.707583
2073-09-29,137.8882397,19.92483008,396.9988538
2073-08-29,188.9873367,61.59464612,3793.90043
2073-07-30,38.3897814,12.23773877,149.7622503
2073-06-29,71.46771236,13.56054232,183.888308
2073-05-29,143.5141888,30.21060243,912.6804994
2073-04-29,127.1021067,14.79076755,218.7668046
2073-03-29,60.89574671,14.62226034,213.8104975
2073-02-27,61.25360127,6.7637931,45.74889711
2073-01-27,61.06878301,8.239110117,67.88293552
2072-12-30,87.14849013,12.8367012,164.7808978
2072-11-29,122.160982,15.70406148,246.6175471
2072-10-29,138.124217,16.49527408,272.0940669
2072-09-29,52.73249441,20.68298756,427.7859746
2072-08-29,468.1075767,125.7987914,15825.33591
2072-07-30,94.38952944,21.21838277,450.2197674
2072-06-29,129.6935094,33.26624566,1106.6431
2072-05-29,70.75893889,19.2567121,370.820961
2072-04-29,93.36069253,21.30084444,453.7259738
2072-03-29,136.0121278,14.81348927,219.4394643
2072-02-27,167.0059093,28.7204338,824.8633177
2072-01-27,71.01277947,7.09045316,50.27452601
2071-12-30,80.5730418,11.67250886,136.2474632
2071-11-29,39.612623,8.759674127,76.73189081
2071-10-29,199.8026365,46.96743546,2205.939994
2071-09-29,58.22116566,15.33237695,235.081783
2071-08-29,97.7888196,43.59614891,1900.6242
2071-07-30,91.55640449,25.59782435,655.2486115
2071-06-29,55.39663418,27.41236229,751.4376064
2071-05-29,51.90913515,20.22959721,409.2366035
2071-04-29,56.43891304,19.53872763,381.7618776
2071-03-29,131.6171425,19.02739393,362.0417198
2071-02-27,106.9550639,17.48507726,305.7279269
2071-01-27,87.13428367,11.3547951,128.9313717
2070-12-30,222.4440989,39.4854722,1559.102515
2070-11-29,109.3750866,11.56183593,133.6760501
2070-10-29,141.790264,15.85078975,251.2475357
2070-09-29,214.8535915,24.90189627,620.104438
2070-08-29,403.6812441,119.9309439,14383.4313
2070-07-30,76.70241166,44.98045843,2023.24164
2070-06-29,44.17109338,8.111755756,65.80058145
2070-05-29,57.46689551,13.46554026,181.3207746
2070-04-29,138.277786,21.4228509,458.9385409
2070-03-29,18.87989232,5.218413823,27.23184283
2070-02-27,141.5259764,25.39018356,644.6614214
2070-01-27,25.78147044,7.576591503,57.4047388
2069-12-30,126.962352,30.96421466,958.7825896
2069-11-29,98.44429863,22.94194439,526.3328122
2069-10-29,30.8331929,14.58663245,212.7698461
2069-09-29,65.93497737,10.52835007,110.8461552
2069-08-29,94.77319691,46.13705284,2128.627645
2069-07-30,118.7064789,27.15827706,737.572013
2069-06-29,126.146583,50.68267039,2568.733078
2069-05-29,89.02862934,20.55144063,422.3617118
2069-04-29,185.2398676,53.43040398,2854.808069
2069-03-29,40.25465349,12.59922339,158.7404299
2069-02-27,100.1088028,10.3826067,107.7985219
2069-01-27,116.7166117,10.40664982,108.2983604
2068-12-30,79.12057873,7.026137764,49.36661187
2068-11-29,50.88608289,12.45754836,155.1905113
2068-10-29,25.602231,6.155327909,37.88806167
2068-09-29,57.81014529,15.0233333,225.7005435
2068-08-29,74.91933029,21.49669814,462.108031
2068-07-30,38.33728428,17.36787039,301.6429218
2068-06-29,106.3477747,52.08414823,2712.758497
2068-05-29,73.03439336,24.94239293,622.1229651
2068-04-29,129.4397438,20.68435045,427.8423534
2068-03-29,260.6868765,27.81633702,773.7486051
2068-02-27,75.68362767,23.35615068,545.5097747
2068-01-27,128.6804698,29.13240995,848.6973095
2067-12-30,144.3266797,10.06834211,101.3715128
2067-11-29,80.13621363,12.76287542,162.8909889
2067-10-29,35.51726288,6.024812721,36.29836833
2067-09-29,8.412846039,3.827160053,14.64715407
2067-08-29,39.17211917,13.01281582,169.3333757
2067-07-30,83.69130571,17.01368801,289.4655797
2067-06-29,85.9191731,21.64546729,468.5262542
2067-05-29,108.9540472,25.19015325,634.5438207
2067-04-29,86.34108245,30.73696086,944.7607627
2067-03-29,143.5918488,43.48747041,1891.160083
2067-02-27,90.71857145,13.45079306,180.9238338
2067-01-27,117.8148347,19.79948494,392.019604
2066-12-30,196.2101536,33.72859732,1137.618277
2066-11-29,188.9495203,52.33396155,2738.843532
2066-10-29,170.0752327,47.05907058,2214.556124
2066-09-29,11.15022622,4.591317092,21.08019264
2066-08-29,31.76936332,11.98165153,143.5599735
2066-07-30,160.7772725,32.4925724,1055.767261
2066-06-29,99.18243489,23.64719581,559.1898698
2066-05-29,59.12758192,11.83911913,140.1647419
2066-04-29,126.4823761,17.39237397,302.4946722
2066-03-29,26.71189386,8.828076031,77.93492641
2066-02-27,96.27089907,17.13784215,293.7056334
2066-01-27,98.03157951,17.84555623,318.4638772
2065-12-30,148.768413,18.27900384,334.1219815
2065-11-29,161.6196729,18.81686826,354.0745311
2065-10-29,31.60150215,4.76097671,22.66689924
2065-09-29,53.12338614,18.65721438,348.0916484
2065-08-29,8.168107021,3.435080335,11.79977691
2065-07-30,53.61170256,20.32856926,413.2507282
2065-06-29,42.20977631,16.65124568,277.2639828
2065-05-29,301.7970812,48.97362073,2398.415527
2065-04-29,226.4902788,42.37780439,1795.878305
2065-03-29,136.3247898,16.40295009,269.0567718
2065-02-27,117.8603302,18.60647283,346.2008312
2065-01-27,41.38474912,10.77956472,116.1990155
2064-12-30,169.0024065,21.88466231,478.9384445
2064-11-29,86.43047212,29.85809851,891.5060465
2064-10-29,110.6250828,14.6597871,214.9093578
2064-09-29,47.57862525,12.21824798,149.2855837
2064-08-29,159.9386362,79.42627847,6308.533712
2064-07-30,126.3807493,26.29721355,691.5434405
2064-06-29,121.8115463,20.07235631,402.899488
2064-05-29,221.2453849,41.41193516,1714.948374
2064-04-29,76.94829402,20.08468493,403.3945689
2064-03-29,107.3459049,20.9170789,437.5241898
2064-02-27,189.7263127,30.98160029,959.8595563
2064-01-27,90.38009582,15.65703941,245.1428832
2063-12-30,58.9539603,8.553159913,73.1565445
2063-11-29,76.53250792,6.644566345,44.15026191
2063-10-29,100.1000971,11.63190863,135.3012983
2063-09-29,78.9616996,16.13365432,260.2948017
2063-08-29,133.1681456,52.32236893,2737.630291
2063-07-30,136.7119385,37.23279466,1386.280998
2063-06-29,183.519619,36.11924935,1304.600174
2063-05-29,94.13562084,14.68172796,215.5531358
2063-04-29,67.74185526,17.14917835,294.0943181
2063-03-29,101.3609746,12.25986525,150.304296
2063-02-27,69.21386733,8.756371481,76.67404151
2063-01-27,262.259427,43.69894361,1909.597673
2062-12-30,53.97120631,7.635202491,58.29631708
2062-11-29,79.6808489,14.26602837,203.5195656
2062-10-29,134.782328,23.49825648,552.1680576
2062-09-29,11.21785678,4.086792844,16.70187575
2062-08-29,61.77533683,13.764288,189.4556243
2062-07-30,9.106295331,5.316100087,28.26092013
2062-06-29,68.80754111,19.10831561,365.1277254
2062-05-29,181.7578726,24.15424704,583.4276499
2062-04-29,99.16039931,13.07214603,170.8810018
2062-03-29,86.82186424,14.18869354,201.3190243
2062-02-27,73.82143386,14.12951127,199.6430886
2062-01-27,124.2122071,7.130502324,50.8440634
2061-12-30,68.62559095,8.026748855,64.42869719
2061-11-29,96.91431125,10.38369092,107.8210371
2061-10-29,22.7554604,7.951036941,63.21898844
2061-09-29,76.37776734,12.29635517,151.2003505
2061-08-29,73.4792028,45.93334798,2109.872457
2061-07-30,60.06631277,19.1364693,366.2044571
2061-06-29,71.4877557,11.72646337,137.5099431
2061-05-29,147.1593317,28.63156028,819.7662439
2061-04-29,58.89958539,16.60868255,275.848336
2061-03-29,121.3168542,22.59856549,510.6951621
2061-02-27,67.03411409,13.54887703,183.5720688
2061-01-27,145.6602407,38.031503,1446.39522
2060-12-30,62.60555324,10.44081347,109.0105858
2060-11-29,72.69896965,21.4839244,461.5590075
2060-10-29,60.39678013,16.59908762,275.5297097
2060-09-29,126.4742916,91.3010469,8335.881165
2060-08-29,56.92496552,8.960205035,80.28527427
2060-07-30,87.45586704,52.67079737,2774.212896
2060-06-29,124.5354793,23.82656901,567.7053908
2060-05-29,150.4499691,36.68308999,1345.649091
2060-04-29,45.24701123,7.432900755,55.24801363
2060-03-29,180.9138568,20.92037336,437.6620214
2060-02-27,161.1054691,22.60979327,511.2027519
2060-01-27,49.22786636,6.054233819,36.65374713
2059-12-30,71.81776924,7.292518965,53.18083286
2059-11-29,132.425485,18.14454866,329.224646
2059-10-29,100.4934294,19.33380053,373.7958428
2059-09-29,10.00683692,6.154233905,37.87459496
2059-08-29,90.43050204,24.26175835,588.6329181
2059-07-30,84.28708918,17.58354223,309.1809575
2059-06-29,155.2069207,50.38137756,2538.283205
2059-05-29,74.38135439,34.43292719,1185.626475
2059-04-29,135.9711944,28.40662441,806.9363102
2059-03-29,105.1379482,23.02055992,529.9461789
2059-02-27,37.14334525,11.14215659,124.1476534
2059-01-27,28.44645343,6.122769176,37.48830239
2058-12-30,168.9701816,24.7211822,611.1368492
2058-11-29,111.8136783,9.001205364,81.021698
2058-10-29,66.36647249,15.30841905,234.3476939
2058-09-29,227.1808033,45.09169497,2033.260955
2058-08-29,52.66054347,18.99328441,360.7448527
2058-07-30,206.1190925,66.78685255,4460.483673
2058-06-29,65.96889567,19.6824879,387.4003299
2058-05-29,55.26757664,11.10397862,123.2983411
2058-04-29,62.26309285,17.65661614,311.7560935
2058-03-29,76.48591724,18.49425656,342.0375257
2058-02-27,48.73426599,8.44170165,71.26232674
2058-01-27,84.34000849,6.0598202,36.72142086
2057-12-30,92.77711415,9.489470345,90.05004742
2057-11-29,74.44531967,20.49080217,419.8729735
2057-10-29,57.49362189,9.632793794,92.79071628
2057-09-29,29.21801382,8.725214433,76.12936689
2057-08-29,22.3257391,13.77745901,189.8183767
2057-07-30,208.7062923,33.16016567,1099.596587
2057-06-29,173.0275955,50.60015144,2560.375326
2057-05-29,152.5621244,61.69512906,3806.288949
2057-04-29,83.29790894,20.11644731,404.6714523
2057-03-29,43.59016867,5.816753308,33.83461904
2057-02-27,77.22757897,14.22694036,202.405832
2057-01-27,32.77926233,3.863357969,14.9255348
2056-12-30,93.55534424,12.83829507,164.8218204
2056-11-29,101.8626766,12.29795071,151.2395918
2056-10-29,167.6354931,28.92001712,836.3673902
2056-09-29,109.6402858,27.00656863,729.354749
2056-08-29,146.3552635,20.85516226,434.937793
2056-07-30,18.40114287,9.950667447,99.01578264
2056-06-29,105.2231996,15.45912149,238.9844372
2056-05-29,177.0804767,41.33451018,1708.541732
2056-04-29,53.17875513,17.09761488,292.3284344
2056-03-29,68.73494832,7.309613145,53.43044433
2056-02-27,47.87701276,5.665821499,32.10153325
2056-01-27,114.2486002,38.60839923,1490.608491
2055-12-30,106.9103399,8.692682869,75.56273547
2055-11-29,61.68733314,15.98880258,255.6418081
2055-10-29,82.85140272,14.17351868,200.8886316
2055-09-29,31.0115846,7.10110644,50.42571267
2055-08-29,64.24251171,13.68215503,187.2013662
2055-07-30,103.3436296,45.91487088,2108.175368
2055-06-29,69.39984292,24.0068553,576.3291013
2055-05-29,50.75353014,14.18364374,201.1757496
2055-04-29,113.6253525,20.239695,409.6452538
2055-03-29,33.78197858,12.25174799,150.1053288
2055-02-27,50.42717668,7.579819837,57.45366876
2055-01-27,110.5872862,29.2544723,855.8241495
2054-12-30,85.3816203,8.015387436,64.24643575
2054-11-29,125.8603345,9.885840375,97.72983993
2054-10-29,155.5962762,30.17231894,910.3688302
2054-09-29,72.48862243,14.15737334,200.4312198
2054-08-29,282.6915409,70.5009936,4970.390099
2054-07-30,51.93005376,17.4653738,305.039282
2054-06-29,133.7011963,31.25209114,976.6932007
2054-05-29,131.7115883,27.37280624,749.2705215
2054-04-29,109.2393436,16.82910502,283.2187758
2054-03-29,40.51614673,6.573020078,43.20459295
2054-02-27,129.5635215,18.79694996,353.3253279
2054-01-27,39.98049733,7.136291107,50.92665077
2053-12-30,168.0713502,12.16515094,147.9908973
2053-11-29,87.47245468,8.322605241,69.265758
2053-10-29,91.4886206,10.42540794,108.6891306
2053-09-29,116.0205819,14.74786609,217.4995542
2053-08-29,90.55961326,14.36212213,206.270552
