# precip,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/m),STD_DEV(mm/m),VARIANCE(mm/m^2)
2091-09-29,58.15160642,8.377437047,70.18145147
2091-08-29,92.89443799,18.34767031,336.6370056
2091-07-30,32.77660792,9.67583672,93.62181624
2091-06-29,164.389849,63.8041057,4070.963904
2091-05-29,106.0537809,25.12519537,631.2754424
2091-04-29,226.434066,42.3027364,1789.521507
2091-03-29,55.74338485,13.20837673,174.4612159
2091-02-27,63.66968797,20.94473324,438.6818503
2091-01-27,123.485666,12.45657481,155.1662561
2090-12-30,17.97490128,4.367708488,19.07687744
2090-11-29,52.68007397,7.831196792,61.32764319
2090-10-29,66.03507365,11.88102867,141.1588422
2090-09-29,132.1202215,23.91390782,571.8749873
2090-08-29,121.1530187,30.12272423,907.378515
2090-07-30,56.1024182,10.85787577,117.8934662
2090-06-29,136.3865137,48.10765389,2314.346363
2090-05-29,226.6853833,50.08030488,2508.036937
2090-04-29,112.1653791,23.5866654,556.3307849
2090-03-29,188.7242282,60.12742791,3615.307587
2090-02-27,55.66642874,11.2819598,127.282617
2090-01-27,125.4422858,12.25635046,150.2181267
2089-12-30,89.55023925,9.937183406,98.74761405
2089-11-29,161.7319536,21.96989091,482.6761065
2089-10-29,85.49052234,16.88146945,284.9840109
2089-09-29,135.6200626,13.72438659,188.3587873
2089-08-29,72.53967562,22.05321745,486.3444
2089-07-30,85.79710806,15.2324184,232.0265702
2089-06-29,203.6835449,46.68297172,2179.299849
2089-05-29,219.6980208,85.52891812,7315.195835
2089-04-29,60.72630916,16.87078936,284.6235336
2089-03-29,59.56688236,8.765936738,76.8416469
2089-02-27,33.27683783,5.401678494,29.17813056
2089-01-27,76.39745188,9.551160427,91.2246655
2088-12-30,118.3394599,11.78131204,138.7993133
2088-11-29,31.64605833,4.309449042,18.57135105
2088-10-29,56.66636,13.36180103,178.5377268
2088-09-29,64.46717886,14.85885474,220.7855641
2088-08-29,134.8500285,41.22304049,1699.339067
2088-07-30,99.17494744,22.10861954,488.7910581
2088-06-29,276.2690147,85.06188734,7235.524678
2088-05-29,131.7476906,35.35106609,1249.697874
2088-04-29,48.40921864,8.914683856,79.47158825
2088-03-29,56.8412611,10.57043642,111.7341262
2088-02-28,47.34591643,10.70726107,114.6454395
2088-01-28,73.2678064,15.61203671,243.7356902
2087-12-31,128.6305373,15.5647268,242.2607202
2087-11-30,78.54413247,6.85659605,47.01290939
2087-10-30,85.12556896,6.765230508,45.76834382
2087-09-30,35.49169243,7.044190708,49.62062273
2087-08-30,115.3665075,14.80243106,219.1119653
2087-07-31,73.83744186,14.86487896,220.9646264
2087-06-30,128.2786888,26.53853251,704.2937076
2087-05-30,112.6011976,34.96038789,1222.228721
2087-04-30,111.850138,18.12331692,328.4546162
2087-03-30,111.1067511,27.81819562,773.8520073
2087-02-28,28.78386115,6.250054925,39.06318656
2087-01-28,90.17308114,12.27191035,150.5997837
2086-12-31,27.358901,10.9729453,120.4055285
2086-11-30,61.8450225,5.696732559,32.45276185
2086-10-30,48.47683624,7.157852733,51.23485575
2086-09-30,81.52651803,14.37762698,206.7161577
2086-08-30,133.196031,35.66972929,1272.329588
2086-07-31,53.70313797,16.22100866,263.1211221
2086-06-30,106.6135458,26.43855893,698.9973985
2086-05-30,84.96158853,28.18068735,794.1511393
2086-04-30,102.2010353,14.86346903,220.9227116
2086-03-30,59.59055329,9.765934511,95.37347686
2086-02-28,81.94075803,10.21320732,104.3096037
2086-01-28,84.25973521,7.270891208,52.86585895
2085-12-31,55.36370792,7.679620663,58.97657353
2085-11-30,66.08008733,7.980147527,63.68275455
2085-10-30,77.4008116,8.048824901,64.78358229
2085-09-30,23.32441102,3.37477716,11.38912088
2085-08-30,87.41741208,39.20284967,1536.863422
2085-07-31,347.6326691,105.9357492,11222.38295
2085-06-30,97.72435749,41.07927361,1687.506721
2085-05-30,70.75503726,18.8744669,356.2455008
2085-04-30,199.0019309,24.26157935,588.6242324
2085-03-30,83.03960722,16.83555256,283.43583
2085-02-28,71.9641404,16.22011938,263.0922726
2085-01-28,87.86152496,6.315653765,39.88748248
2084-12-31,101.8611981,7.688659457,59.11548424
2084-11-30,72.60409806,8.947830365,80.06366824
2084-10-30,157.2327868,16.05531204,257.7730448
2084-09-30,159.3227465,29.39369834,863.9895023
2084-08-30,56.62702706,10.46214536,109.4564854
2084-07-31,56.80690804,12.59242082,158.5690621
2084-06-30,191.0439876,39.27081059,1542.196564
2084-05-30,102.9217159,22.55831466,508.8775602
2084-04-30,119.8823145,37.01473893,1370.090898
2084-03-30,167.6649575,35.81463985,1282.688427
2084-02-29,152.4650365,15.26991184,233.1702075
2084-01-29,245.1897893,45.63340338,2082.407504
2083-12-31,80.89409611,9.617841057,92.5028666
2083-11-30,128.6063109,13.56438763,183.9926117
2083-10-30,39.16249205,6.303571876,39.7350184
2083-09-30,80.05863089,17.10234164,292.4900895
2083-08-30,137.855309,14.09378934,198.6348981
2083-07-31,61.36871119,20.53999408,421.8913566
2083-06-30,98.93749401,36.10556521,1303.611839
2083-05-30,273.9171776,39.86949999,1589.577029
2083-04-30,155.1342422,22.73206763,516.7468988
2083-03-30,63.21298376,12.39791403,153.7082722
2083-02-28,192.0316783,21.66050082,469.1772956
2083-01-29,66.74129562,5.190801774,26.94442305
2082-12-30,81.74407865,16.11262887,259.6168092
2082-11-29,59.14147614,7.405986321,54.84863338
2082-10-29,75.90743509,10.77056509,116.0050723
2082-09-29,73.50157324,22.43724412,503.4299236
2082-08-29,110.795918,15.2904272,233.7971638
2082-07-30,271.3913751,38.97122357,1518.756267
2082-06-29,96.5396651,29.08968656,846.2098644
2082-05-29,171.426314,20.76867353,431.3378001
2082-04-29,132.9151831,40.79034945,1663.852609
2082-03-29,62.72412458,12.74611105,162.4633469
2082-02-27,17.59797421,5.112483006,26.13748248
2082-01-27,43.82704,7.259617752,52.70204991
2081-12-30,70.07196244,5.956714953,35.48245303
2081-11-29,53.0964206,8.641436204,74.67441967
2081-10-29,51.95503763,7.967319042,63.47817271
2081-09-29,162.5936807,21.40244676,458.0647272
2081-08-29,77.51907165,11.75086864,138.0829139
2081-07-30,54.91861629,25.5870516,654.6972098
2081-06-29,29.97673522,10.48527274,109.9409444
2081-05-29,84.34100374,28.97042266,839.2853888
2081-04-29,89.13949876,13.22250167,174.8345505
2081-03-29,83.10424604,14.53920306,211.3884258
2081-02-27,70.99958165,9.648184333,93.08746091
2081-01-27,126.2178706,19.15506186,366.9163948
2080-12-30,42.56626925,7.571149669,57.32230732
2080-11-29,57.28737586,7.443183127,55.40097506
2080-10-29,95.73928156,8.85837124,78.47074103
2080-09-29,54.74724487,8.8885466,79.00626065
2080-08-29,147.6045673,18.70193874,349.7625127
2080-07-30,110.9601532,28.47701193,810.9402084
2080-06-29,152.0368561,27.8623944,776.3130217
2080-05-29,156.8144422,37.88564536,1435.322124
2080-04-29,77.89323469,15.69162242,246.2270143
2080-03-29,67.55165803,11.98261564,143.5830775
2080-02-27,55.24366411,6.933410425,48.07218013
2080-01-27,93.75149736,19.25558085,370.7773937
2079-12-30,54.98553332,11.90999647,141.8480159
2079-11-29,20.72992521,2.688250502,7.226690761
2079-10-29,42.66894814,5.472806679,29.95161294
2079-09-29,97.93537723,10.37937021,107.7313259
2079-08-29,172.5312958,28.81638623,830.3841152
2079-07-30,72.58558362,34.22583727,1171.407937
2079-06-29,172.0890793,46.39266001,2152.278903
2079-05-29,137.5392102,19.78316518,391.3736245
2079-04-29,114.8489391,15.99120414,255.7186099
2079-03-29,43.20912491,6.414796534,41.14961457
2079-02-27,72.99627535,7.270837336,52.86507557
2079-01-27,167.5047319,9.766386117,95.38229778
2078-12-30,63.29414555,8.606680019,74.07494095
2078-11-29,130.9271948,11.95721501,142.9749907
2078-10-29,75.74265632,9.206512684,84.7598758
2078-09-29,58.91029461,7.215292631,52.06044775
2078-08-29,142.269417,32.13217157,1032.47645
2078-07-30,126.8445284,22.5259217,507.4171487
2078-06-29,205.5864705,40.23807841,1619.102954
2078-05-29,115.7196482,14.36284549,206.2913305
2078-04-29,124.9931999,12.28456513,150.9105403
2078-03-29,107.0480307,11.07137252,122.5752895
2078-02-27,145.1493041,15.38949796,236.8366475
2078-01-27,126.1881187,19.14029233,366.3507906
2077-12-30,30.01565843,4.100998661,16.81819002
2077-11-29,87.6783511,17.34415343,300.8196582
2077-10-29,71.69411827,17.37072403,301.7420534
2077-09-29,66.28686786,9.896487882,97.9404724
2077-08-29,154.3258905,27.09766977,734.2837071
2077-07-30,58.69312117,13.55182131,183.6518609
2077-06-29,130.1896385,27.8222315,774.0765656
2077-05-29,70.85830925,13.13449629,172.5149928
2077-04-29,103.550555,9.457895599,89.45178917
2077-03-29,89.0948521,7.672332383,58.86468419
2077-02-27,35.866208,5.229619622,27.34892139
2077-01-27,131.6272541,11.85113416,140.4493809
2076-12-30,75.52828068,6.431055251,41.35847164
2076-11-29,110.8206586,9.864907572,97.31640141
2076-10-29,94.60106066,21.42274883,458.9341675
2076-09-29,152.1678901,24.47427032,598.9899077
2076-08-29,59.97297815,13.27470218,176.217718
2076-07-30,192.6430887,21.93261048,481.0394026
2076-06-29,36.76595962,12.46363497,155.3421967
2076-05-29,74.52042821,19.18449408,368.044813
2076-04-29,71.51847551,15.31916904,234.67694
2076-03-29,77.19814526,8.449195421,71.38890327
2076-02-27,27.11922026,3.408726379,11.61941553
2076-01-27,38.22945217,3.209068215,10.29811881
2075-12-30,139.7043006,32.75939565,1073.178003
2075-11-29,52.11121053,10.56607798,111.6420039
2075-10-29,81.11079639,15.22854128,231.9084696
2075-09-29,173.3913934,39.01390529,1522.084806
2075-08-29,101.0044765,18.44433654,340.1935505
2075-07-30,117.0531434,27.57665363,760.4718256
2075-06-29,102.097305,34.9368764,1220.585333
2075-05-29,71.66408555,16.35952221,267.6339669
2075-04-29,105.3583594,12.76441184,162.9302097
2075-03-29,75.19534125,7.692498543,59.17453383
2075-02-27,132.8606628,17.9084117,320.7112096
2075-01-27,102.877775,18.84125096,354.9927379
2074-12-30,88.08825548,12.02705524,144.6500577
2074-11-29,124.909481,14.14597365,200.1085705
2074-10-29,76.90126383,6.256118756,39.1390219
2074-09-29,172.0570556,42.87417081,1838.194523
2074-08-29,179.2381462,47.79972302,2284.813521
2074-07-30,302.3409011,46.9329072,2202.697778
2074-06-29,82.69818911,14.71717287,216.5951772
2074-05-29,120.1451551,15.43837943,238.3435595
2074-04-29,146.4166296,15.56473739,242.2610499
2074-03-29,138.9947412,17.11277497,292.8470671
2074-02-27,123.2330898,22.48980845,505.7914842
2074-01-27,109.8448929,13.01763038,169.4587008
2073-12-30,104.4756176,9.63348786,92.80408834
2073-11-29,73.86918781,11.77654738,138.6870681
2073-10-29,85.04387508,11.68851208,136.6213147
2073-09-29,86.99188302,15.08131903,227.4461836
2073-08-29,88.18726138,30.50757154,930.7119213
2073-07-30,321.0484882,85.14603088,7249.846575
2073-06-29,173.9832808,29.79748532,887.8901317
2073-05-29,69.37770098,8.886864601,78.97636244
2073-04-29,114.3915365,57.0452802,3254.163993
2073-03-29,123.4995998,35.70559963,1274.889845
2073-02-27,138.9678117,15.97519124,255.2067353
2073-01-27,173.8608126,22.78759379,519.2744308
2072-12-30,97.92661348,11.68649824,136.5742411
2072-11-29,66.01323167,9.914465119,98.29661859
2072-10-29,75.96320301,17.52350266,307.0731456
2072-09-29,109.6982286,12.1698287,148.1047306
2072-08-29,31.08696736,9.876565206,97.54654027
2072-07-30,254.2152721,33.64642922,1132.082199
2072-06-29,120.1103334,45.62093782,2081.269967
2072-05-29,63.38131195,11.37040295,129.2860632
2072-04-29,68.73035094,10.88031259,118.3812021
2072-03-29,71.30938213,7.299508594,53.28282571
2072-02-27,43.1128129,7.235733327,52.35583678
2072-01-27,28.38596873,7.422740256,55.09707291
2071-12-30,40.28811084,7.427511461,55.1679265
2071-11-29,62.52417387,7.76927563,60.36164381
2071-10-29,36.58688514,7.906873771,62.51865283
2071-09-29,68.13927867,7.999498732,63.99197996
2071-08-29,41.47858346,9.30229485,86.53268948
2071-07-30,182.5664563,36.32142294,1319.245764
2071-06-29,158.0083014,35.80831866,1282.235685
2071-05-29,121.9077214,31.64164696,1001.193822
2071-04-29,76.50474824,26.44147804,699.1517611
2071-03-29,78.14887823,28.40814187,807.0225245
2071-02-27,69.8623862,13.49310863,182.0639805
2071-01-27,20.3980917,3.308752536,10.94784334
2070-12-30,158.4133745,14.19913693,201.6154895
2070-11-29,75.4237145,25.99590314,675.7869799
2070-10-29,86.01052365,18.53595854,343.5817592
2070-09-29,175.3960629,40.98622609,1679.870729
2070-08-29,74.71045679,20.10676255,404.2819002
2070-07-30,54.60836558,19.04604638,362.7518825
2070-06-29,130.8015398,18.85195432,355.3961816
2070-05-29,62.90561005,13.78231634,189.9522438
2070-04-29,107.9144785,37.8287687,1431.015742
2070-03-29,89.48513186,12.38109838,153.2915972
2070-02-27,99.92382597,9.916924616,98.34539384
2070-01-27,89.29990392,12.62942068,159.5022668
2069-12-30,126.3208191,20.1752683,407.0414508
2069-11-29,98.22232395,6.770181002,45.8353508
2069-10-29,61.48135455,7.779936826,60.52741702
2069-09-29,36.78210582,7.095176281,50.34152647
2069-08-29,106.1409,22.63202124,512.2083855
2069-07-30,222.8185381,49.8873121,2488.743908
2069-06-29,42.84839422,18.9821113,360.3205494
2069-05-29,170.8858665,24.51790952,601.1278874
2069-04-29,58.41347339,10.38419575,107.8315213
2069-03-29,74.74680843,10.13308149,102.6793405
2069-02-27,126.0325959,27.58435465,760.8966213
2069-01-27,91.8111679,6.868329073,47.17394426
2068-12-30,30.66918286,3.58172404,12.8287471
2068-11-29,58.24771508,10.27178744,105.5096172
2068-10-29,120.0231689,12.32780517,151.9747804
2068-09-29,51.67922775,14.47724627,209.5906595
2068-08-29,94.54200752,20.6011233,424.406281
2068-07-30,205.5124366,70.99746297,5040.639748
2068-06-29,50.46117076,17.63439181,310.9717744
2068-05-29,315.6649216,115.7569824,13399.67898
2068-04-29,119.3727388,25.37164158,643.7201964
2068-03-29,30.52256565,8.211002204,67.4205572
2068-02-27,80.6895232,10.97145986,120.3729315
2068-01-27,71.15002941,9.813026195,96.2954831
2067-12-30,98.32633096,9.429802126,88.92116814
2067-11-29,74.32253545,20.44060099,417.8181687
2067-10-29,72.53525284,9.431053379,88.94476784
2067-09-29,9.604647529,2.869273526,8.232730569
2067-08-29,189.7542178,54.59362914,2980.464342
2067-07-30,159.8230785,41.97445054,1761.854498
2067-06-29,347.7269501,66.93123432,4479.790128
2067-05-29,144.8818573,18.4773436,341.4122264
2067-04-29,31.67184586,11.97086736,143.3016654
2067-03-29,72.34783244,10.70240606,114.5414955
2067-02-27,62.80569096,6.409882183,41.0865896
2067-01-27,58.13478215,9.411130227,88.56937216
2066-12-30,49.05746031,4.377083904,19.1588635
2066-11-29,133.0967663,22.36259832,500.0858037
2066-10-29,98.80378535,11.04776631,122.0531404
2066-09-29,124.1392846,20.66461946,427.0264974
2066-08-29,94.63347841,16.2980638,265.6268837
2066-07-30,128.2224777,31.75254118,1008.223871
2066-06-29,162.6835543,25.22141463,636.1197558
2066-05-29,63.6739634,10.88076499,118.3910467
2066-04-29,63.94071922,11.86557864,140.7919564
2066-03-29,58.93365555,7.260814379,52.71942545
2066-02-27,68.1475792,10.7682873,115.9560114
2066-01-27,84.9103453,10.81920204,117.0551327
2065-12-30,6.558990015,3.034407425,9.20762842
2065-11-29,38.21777051,7.270287654,52.85708257
2065-10-29,48.0071485,8.559329185,73.2621161
2065-09-29,58.2729436,9.575442439,91.6890979
2065-08-29,35.32196535,17.59209271,309.4817259
2065-07-30,171.8781111,42.58593862,1813.562168
2065-06-29,113.8666159,51.00422651,2601.431121
2065-05-29,172.3352136,29.98209799,898.9261997
2065-04-29,57.93312706,7.251349914,52.58207557
2065-03-29,98.28621793,13.23289834,175.1095985
2065-02-27,114.1786798,12.19851686,148.8038136
2065-01-27,119.378773,14.91640235,222.4990591
2064-12-30,146.9830576,18.16974864,330.1397655
2064-11-29,79.08158503,10.66137759,113.6649722
2064-10-29,99.78329158,15.87309756,251.9552261
2064-09-29,218.4340782,19.13675347,366.2153335
2064-08-29,31.97018688,14.44357153,208.6167587
2064-07-30,76.48326656,30.44051708,926.62508
2064-06-29,182.6192469,28.12905548,791.2437625
2064-05-29,86.48203367,22.63013718,512.1231088
2064-04-29,74.04379118,12.09405946,146.2662742
2064-03-29,32.44894694,8.779025021,77.07128032
2064-02-27,96.32845278,14.40565675,207.5229464
2064-01-27,62.78520687,6.623923692,43.87636508
2063-12-30,86.49805111,8.510895921,72.43534938
2063-11-29,55.83363136,13.80506905,190.5799315
2063-10-29,90.87851451,17.49689533,306.141346
2063-09-29,206.7211026,16.03293864,257.0551213
2063-08-29,46.2689012,19.63665218,385.598109
2063-07-30,77.55119196,16.48569824,271.7782465
2063-06-29,166.4337431,32.38513296,1048.796837
2063-05-29,141.5909281,36.86920914,1359.338583
2063-04-29,149.7781201,15.32341061,234.8069128
2063-03-29,80.33225923,7.144672135,51.04633992
2063-02-27,49.04411489,7.34840281,53.99902386
2063-01-27,75.81598293,9.383743754,88.05464684
2062-12-30,118.1342923,21.91923153,480.4527107
2062-11-29,83.9369723,16.74886465,280.5244671
2062-10-29,107.711469,14.90324617,222.1067465
2062-09-29,147.7515532,18.5669145,344.730314
2062-08-29,77.13627142,15.15580578,229.6984489
2062-07-30,71.28207358,19.05958189,363.267662
2062-06-29,56.66745566,16.41613571,269.4895118
2062-05-29,98.53526661,26.0361079,677.8789146
2062-04-29,92.6945572,10.69747131,114.4358925
2062-03-29,65.24280144,8.979861806,80.63791805
2062-02-27,43.43852868,4.609832835,21.25055877
2062-01-27,89.62947573,7.836354896,61.40845805
2061-12-30,78.81769825,12.63942261,159.755004
2061-11-29,79.21763969,11.43029961,130.6517493
2061-10-29,68.03572221,10.40399847,108.2431842
2061-09-29,79.19335014,13.4953637,182.1248415
2061-08-29,50.51702161,17.46108677,304.8895513
2061-07-30,79.88691097,29.83648404,890.2157798
2061-06-29,133.6440911,53.90573943,2905.828744
2061-05-29,155.372291,36.94181554,1364.697735
2061-04-29,89.46976444,12.81011214,164.0989731
2061-03-29,97.55687298,11.07183719,122.5855787
2061-02-27,152.8590499,16.31810388,266.2805141
2061-01-27,95.43152118,21.38481025,457.3101094
2060-12-30,34.21890469,8.29007146,68.72528481
2060-11-29,76.05277864,10.1438155,102.8969929
2060-10-29,95.61768607,13.91518677,193.6324229
2060-09-29,9.123729731,5.157578533,26.60061632
2060-08-29,33.03797914,13.35970129,178.4816185
2060-07-30,25.37842431,14.06628705,197.8604314
2060-06-29,112.7041955,33.18814776,1101.453152
2060-05-29,35.98233018,13.41454904,179.9501259
2060-04-29,37.10297988,11.92874098,142.2948613
2060-03-29,147.8225599,14.93628567,223.0926297
2060-02-27,70.67369227,25.10939149,630.4815409
2060-01-27,176.1623715,12.94441554,167.5578938
2059-12-30,59.61775867,10.6357096,113.1183186
2059-11-29,65.16541963,8.359892618,69.88780458
2059-10-29,103.9905512,17.29754163,299.2049464
2059-09-29,60.57102499,12.20292019,148.9112612
2059-08-29,153.8174914,17.77659161,316.0072091
2059-07-30,131.9699869,30.40703653,924.5878703
2059-06-29,231.5381747,59.37874481,3525.835336
2059-05-29,60.68228604,8.000354718,64.00567561
2059-04-29,73.08750494,13.01795395,169.467125
2059-03-29,90.29792279,6.830789013,46.65967854
2059-02-27,81.45478502,7.120713521,50.70456105
2059-01-27,108.3943004,8.853430764,78.3832363
2058-12-30,24.4509712,3.764712525,14.1730604
2058-11-29,50.40178596,4.926665554,24.27203348
2058-10-29,73.23898297,15.6357034,244.4752209
2058-09-29,110.0217914,18.49079422,341.9094711
2058-08-29,90.35851246,31.45108464,989.1707251
2058-07-30,346.6812911,53.88486434,2903.578605
2058-06-29,32.54387436,12.0887821,146.1386526
2058-05-29,94.44645389,23.08819923,533.0649438
2058-04-29,71.53062282,19.50585005,380.478186
2058-03-29,112.0779941,23.61938205,557.8752083
2058-02-27,128.208449,11.17693111,124.923789
2058-01-27,57.5667808,6.409014136,41.0754622
2057-12-30,46.51918267,6.144253304,37.75184867
2057-11-29,22.23567582,4.278218747,18.30315564
2057-10-29,78.68477978,11.43892696,130.8490499
2057-09-29,130.5231085,16.76318329,281.0043142
2057-08-29,172.736858,28.45656381,809.776024
2057-07-30,110.6620707,28.85912994,832.8493807
2057-06-29,181.2283761,59.9254883,3591.064147
2057-05-29,149.2147392,54.86439593,3010.101941
2057-04-29,77.39324056,30.25242696,915.2093368
2057-03-29,64.70306233,15.01408986,225.4228944
2057-02-27,97.64655962,24.56178462,603.2812638
2057-01-27,167.2198131,15.17391038,230.2475563
2056-12-30,155.8055697,15.2370652,232.1681559
2056-11-29,175.6540137,13.09841869,171.5685721
2056-10-29,143.7295366,20.31190016,412.5732883
2056-09-29,23.10254832,3.996131223,15.96906475
2056-08-29,243.8786379,46.93061625,2202.482742
2056-07-30,33.33317885,9.603947755,92.23581248
2056-06-29,62.22251684,13.14159881,172.7016193
2056-05-29,86.61399019,15.1246092,228.7538033
2056-04-29,94.93369551,8.647155766,74.77330285
2056-03-29,151.9414788,20.29569075,411.9150629
2056-02-27,50.60770923,5.511853932,30.38053376
2056-01-27,173.2205082,15.91322912,253.2308609
2055-12-30,93.62664639,9.803387597,96.10640837
2055-11-29,102.2043484,11.641236,135.5183756
2055-10-29,76.18681349,23.28544691,542.212038
2055-09-29,76.51403693,13.93034115,194.0544044
2055-08-29,127.1063431,21.57239921,465.3684077
2055-07-30,267.4380522,34.35700566,1180.403838
2055-06-29,40.32478689,9.308107525,86.64086569
2055-05-29,88.16653029,13.22776857,174.9738615
2055-04-29,138.5071104,18.07389378,326.6656364
2055-03-29,58.77681276,9.376518509,87.91909935
2055-02-27,70.71090684,7.30448546,53.35550784
2055-01-27,77.53622789,6.472871229,41.89806195
2054-12-30,131.7141007,24.50646447,600.5668009
2054-11-29,113.729341,13.74467383,188.9160586
2054-10-29,69.43626282,14.66696227,215.1197821
2054-09-29,52.52608742,11.06689011,122.4760567
2054-08-29,120.6518767,22.04345993,485.9141256
2054-07-30,96.29729389,26.81705103,719.154226
2054-06-29,147.3989985,22.41946462,502.632394
2054-05-29,119.2138312,19.57991138,383.3729297
2054-04-29,99.23986038,11.04877415,122.0754103
2054-03-29,106.425713,20.92792398,437.9780023
2054-02-27,172.4253557,15.53812411,241.4333009
2054-01-27,33.75318348,4.311825239,18.59183689
2053-12-30,102.8571071,11.10720624,123.3700304
2053-11-29,79.61960265,12.88595726,166.0478945
2053-10-29,107.3409603,11.47189906,131.604468
2053-09-29,164.1194068,23.0280798,530.2924594
2053-08-29,94.23777161,24.22248278,586.7286722
